date,portfolio_value,cash,positions_count,regime_mult
2008-05-09,155538.83408101855,10185.620133066066,31,1.0
2008-05-12,156415.81874228627,10185.620133066066,31,1.0
2008-05-13,155862.99461781647,10185.620133066066,31,1.0
2008-05-14,155860.2561846991,10185.620133066066,31,1.0
2008-05-15,156282.2678077875,10185.620133066066,31,1.0
2008-05-16,156794.66493140408,10185.620133066066,31,1.0
2008-05-19,158191.2773767069,10185.620133066066,31,1.0
2008-05-20,157655.5442854909,10185.620133066066,31,1.0
2008-05-21,156533.36955037527,10185.620133066066,31,1.0
2008-05-22,158163.38353494354,10185.620133066066,31,1.0
2008-05-23,156504.00274011,10185.620133066066,31,1.0
2008-05-27,157166.60444683986,10185.620133066066,31,1.0
2008-05-28,156144.75688078353,10185.620133066066,31,1.0
2008-05-29,157454.0952292588,10185.620133066066,31,1.0
2008-05-30,156841.66848477433,10185.620133066066,31,1.0
2008-06-02,155480.6297776162,10185.620133066066,31,1.0
2008-06-03,154873.26357110895,10185.620133066066,31,1.0
2008-06-04,154518.56851934496,10185.620133066066,31,1.0
2008-06-05,156683.43439049445,10185.620133066066,31,1.0
2008-06-06,152779.50184104766,10185.620133066066,31,1.0
2008-06-09,152734.11392811814,10185.620133066066,31,1.0
2008-06-10,152366.83611162496,10185.620133066066,31,1.0
2008-06-11,150388.96054138467,10185.620133066066,31,1.0
2008-06-12,149852.78006326998,10185.620133066066,31,1.0
2008-06-13,150583.58610195373,10185.620133066066,31,1.0
2008-06-16,149628.8378967663,10185.620133066066,31,1.0
2008-06-17,148660.59873081578,10185.620133066066,31,1.0
2008-06-18,147400.9105366745,10185.620133066066,31,1.0
2008-06-19,145041.17642895615,10185.620133066066,31,1.0
2008-06-20,142355.64416563715,10185.620133066066,31,1.0
2008-06-23,141478.98742658214,10185.620133066066,31,1.0
2008-06-24,141874.75369182724,10185.620133066066,31,1.0
2008-06-25,143206.03086106692,10185.620133066066,31,1.0
2008-06-26,139688.46979231408,10185.620133066066,31,1.0
2008-06-27,139038.1055322075,10185.620133066066,31,0.75
2008-06-30,139502.6494996132,10185.620133066066,31,0.75
2008-07-01,139582.38103169232,10185.620133066066,31,0.75
2008-07-02,138306.50737181972,10185.620133066066,31,0.75
2008-07-03,136802.34609981664,10185.620133066066,31,1.0
2008-07-07,135972.09644566666,10185.620133066066,31,1.0
2008-07-08,137967.56717643645,10185.620133066066,31,1.0
2008-07-09,135678.25354814893,10185.620133066066,31,1.0
2008-07-10,135899.2082335925,10185.620133066066,31,0.75
2008-07-11,133851.15521185318,10185.620133066066,31,0.75
2008-07-14,133260.24576117317,10185.620133066066,31,0.75
2008-07-15,132566.11754595596,10185.620133066066,31,0.75
2008-07-16,135200.01498460252,10185.620133066066,31,0.75
2008-07-17,138276.5889655665,10185.620133066066,31,0.75
2008-07-18,138727.4572102676,10185.620133066066,31,0.75
2008-07-21,138176.37549155945,10185.620133066066,31,0.75
2008-07-22,142754.4737915724,10185.620133066066,31,0.75
2008-07-23,144558.17721141395,10185.620133066066,31,0.75
2008-07-24,141781.13401601452,10185.620133066066,31,0.75
2008-07-25,141946.38803619044,10185.620133066066,31,0.75
2008-07-28,139267.4984393414,10185.620133066066,31,0.75
2008-07-29,142799.85468784795,10185.620133066066,31,0.75
2008-07-30,144583.75751129794,10185.620133066066,31,0.75
2008-07-31,144017.10402200586,10185.620133066066,31,0.75
2008-08-01,144076.60450298115,10185.620133066066,31,0.75
2008-08-04,144932.79375843413,10185.620133066066,31,0.75
2008-08-05,149001.81859322984,10185.620133066066,31,0.75
2008-08-06,148963.78016529413,10185.620133066066,31,0.75
2008-08-07,146232.80817562182,10185.620133066066,31,0.75
2008-08-08,150327.6586063581,10185.620133066066,31,0.75
2008-08-11,151264.73308217977,10185.620133066066,31,0.5
2008-08-12,150297.01817086365,10185.620133066066,31,0.5
2008-08-13,149231.07785168433,10185.620133066066,31,0.5
2008-08-14,150414.17843935188,10185.620133066066,31,0.75
2008-08-15,152538.96930886724,10185.620133066066,31,0.75
2008-08-18,150287.19753471852,10185.620133066066,31,0.75
2008-08-19,148266.52250266407,10185.620133066066,31,0.75
2008-08-20,148208.9636197014,10185.620133066066,31,0.75
2008-08-21,148389.442876323,10185.620133066066,31,0.75
2008-08-22,150295.66655235676,10185.620133066066,31,0.75
2008-08-25,146984.25160341716,10185.620133066066,31,0.75
2008-08-26,147266.18045879537,10185.620133066066,31,0.75
2008-08-27,148072.28452990667,10185.620133066066,31,0.75
2008-08-28,150433.71858861943,10185.620133066066,31,0.75
2008-08-29,149411.63696609435,10185.620133066066,31,0.75
2008-09-02,149178.42822862248,10185.620133066066,31,0.75
2008-09-03,150216.96728891722,10185.620133066066,31,0.75
2008-09-04,145717.82217605994,10185.620133066066,31,0.75
2008-09-05,146400.77364063327,10185.620133066066,31,0.75
2008-09-08,151055.7571297472,10185.620133066066,31,0.75
2008-09-09,147803.3651142179,10185.620133066066,31,0.75
2008-09-10,149249.47826074282,10185.620133066066,31,0.75
2008-09-11,151333.62143801176,10185.620133066066,31,0.75
2008-09-12,151489.16023747157,10185.620133066066,31,0.75
2008-09-15,144384.56152635365,10185.620133066066,31,0.75
2008-09-16,145434.23307967815,10185.620133066066,31,0.5
2008-09-17,140277.09968132686,10185.620133066066,31,0.5
2008-09-18,145519.50230100314,10185.620133066066,31,0.5
2008-09-19,149664.06899514704,10185.620133066066,31,0.5
2008-09-22,145268.64224850186,10185.620133066066,31,0.0
2008-09-23,143604.05642437283,10185.620133066066,31,0.0
2008-09-24,143014.66400951517,10185.620133066066,31,0.0
2008-09-25,145999.81119050266,10185.620133066066,31,0.0
2008-09-26,147915.1733383087,10185.620133066066,31,0.0
2008-09-29,135117.90961083453,10185.620133066066,31,0.0
2008-09-30,145362.45345275124,10185.620133066066,31,0.0
2008-10-01,146842.3753182365,10185.620133066066,31,0.0
2008-10-02,144627.90228479487,10185.620133066066,31,0.0
2008-10-03,142571.52028238692,10185.620133066066,31,0.0
2008-10-06,136791.92883022752,10185.620133066066,31,0.0
2008-10-07,128316.91361880908,10185.620133066066,31,0.0
2008-10-08,125133.27625742517,10185.620133066066,31,0.0
2008-10-09,115920.22144606976,10185.620133066066,31,0.0
2008-10-10,113842.09254043468,10185.620133066066,31,0.0
2008-10-13,128871.61490999527,10185.620133066066,31,0.0
2008-10-14,128609.4379190906,10185.620133066066,31,0.0
2008-10-15,120240.24229931884,10185.620133066066,31,0.0
2008-10-16,125440.24830691546,10185.620133066066,31,0.0
2008-10-17,126426.26986615546,10185.620133066066,31,0.0
2008-10-20,131957.19467993086,10185.620133066066,31,0.0
2008-10-21,129338.3637999892,10185.620133066066,31,0.0
2008-10-22,123400.56579987658,10185.620133066066,31,0.0
2008-10-23,124985.63299036848,10185.620133066066,31,0.0
2008-10-24,120618.97450280903,10185.620133066066,31,0.0
2008-10-27,116514.46893577576,10185.620133066066,31,0.0
2008-10-28,126790.1873102732,10185.620133066066,31,0.0
2008-10-29,123902.29720281264,10185.620133066066,31,0.0
2008-10-30,126878.55999308643,10185.620133066066,31,0.0
2008-10-31,129546.74592792163,10185.620133066066,31,0.0
2008-11-03,128969.7525395687,10185.620133066066,31,0.0
2008-11-04,131046.41902899946,10185.620133066066,31,0.0
2008-11-05,126370.42547109167,10185.620133066066,31,0.0
2008-11-06,122279.65211392439,10185.620133066066,31,0.0
2008-11-07,124966.65613073917,10185.620133066066,31,0.0
2008-11-10,123136.60643972001,10185.620133066066,31,0.0
2008-11-11,120676.53816256997,10185.620133066066,31,0.0
2008-11-12,115303.23356833168,10185.620133066066,31,0.0
2008-11-13,122601.01931208464,10185.620133066066,31,0.0
2008-11-14,118370.1188823986,10185.620133066066,31,0.0
2008-11-17,115251.88850681571,10185.620133066066,31,0.0
2008-11-18,116814.27867799286,10185.620133066066,31,0.0
2008-11-19,111244.62376406345,10185.620133066066,31,0.0
2008-11-20,104916.14323525845,10185.620133066066,31,0.0
2008-11-21,110635.54474458464,10185.620133066066,31,0.0
2008-11-24,116229.57350723613,10185.620133066066,31,0.0
2008-11-25,118382.15049703192,10185.620133066066,31,0.0
2008-11-26,120681.38969382184,10185.620133066066,31,0.0
2008-11-28,121895.5857414842,10185.620133066066,31,0.0
2008-12-01,113974.26031150667,10185.620133066066,31,0.0
2008-12-02,117298.3814592453,10185.620133066066,31,0.0
2008-12-03,119267.34401702514,10185.620133066066,31,0.0
2008-12-04,116676.44634819978,10185.620133066066,31,0.0
2008-12-05,121055.34469541385,10185.620133066066,31,0.0
2008-12-08,123582.37045008868,10185.620133066066,31,0.0
2008-12-09,120312.3645800546,10185.620133066066,31,0.0
2008-12-10,121474.93766796408,10185.620133066066,31,0.0
2008-12-11,121851.4462877557,10185.620133066066,31,0.0
2008-12-12,122029.9909087692,10185.620133066066,31,0.0
2008-12-15,121657.56702188717,10185.620133066066,31,0.0
2008-12-16,125360.95801374462,10185.620133066066,31,0.0
2008-12-17,123728.49741398705,10185.620133066066,31,0.0
2008-12-18,123448.24956960652,10185.620133066066,31,0.0
2008-12-19,124473.19151702321,10185.620133066066,31,0.0
2008-12-22,123361.25539790194,10185.620133066066,31,0.0
2008-12-23,122777.05667849716,10185.620133066066,31,0.0
2008-12-24,123428.31534070322,10185.620133066066,31,0.0
2008-12-26,124039.82352315803,10185.620133066066,31,0.0
2008-12-29,122900.84213743839,10185.620133066066,31,0.0
2008-12-30,125771.77845875826,10185.620133066066,31,0.5
2008-12-31,126627.22940093739,10185.620133066066,31,0.5
2009-01-02,129496.55143379365,10185.620133066066,31,0.5
2009-01-05,128093.55664334029,10185.620133066066,31,0.75
2009-01-06,126948.01137247401,10185.620133066066,31,0.75
2009-01-07,124769.35941866263,10185.620133066066,31,0.75
2009-01-08,124753.50842621621,10185.620133066066,31,0.75
2009-01-09,123214.0761302036,10185.620133066066,31,0.75
2009-01-12,120597.0236481171,10185.620133066066,31,0.75
2009-01-13,120630.22809655579,10185.620133066066,31,0.75
2009-01-14,117188.27505901591,10185.620133066066,31,0.75
2009-01-15,117346.16558142021,10185.620133066066,31,0.75
2009-01-16,117990.78976013915,10185.620133066066,31,0.75
2009-01-20,113682.29539350017,10185.620133066066,31,0.75
2009-01-21,116854.94091679252,10185.620133066066,31,0.75
2009-01-22,118023.97907267426,10185.620133066066,31,0.5
2009-01-23,118946.97183776133,10185.620133066066,31,0.5
2009-01-26,119221.02886934303,10185.620133066066,31,0.5
2009-01-27,120970.85196199454,10185.620133066066,31,0.5
2009-01-28,123515.92224828867,10185.620133066066,31,0.5
2009-01-29,120600.02150266436,10185.620133066066,31,0.5
2009-01-30,118766.37483225571,10185.620133066066,31,0.5
2009-02-02,119162.98092456054,10185.620133066066,31,0.5
2009-02-03,121127.0593885995,10185.620133066066,31,0.5
2009-02-04,118960.83552577565,10185.620133066066,31,0.5
2009-02-05,120059.4378811052,10185.620133066066,31,0.5
2009-02-06,122345.7343942341,10185.620133066066,31,0.5
2009-02-09,122333.5753100298,10185.620133066066,31,0.5
2009-02-10,117136.26630671174,10185.620133066066,31,0.5
2009-02-11,118433.77926951644,10185.620133066066,31,0.5
2009-02-12,120021.93750722658,10185.620133066066,31,0.5
2009-02-13,118485.80525801788,10185.620133066066,31,0.5
2009-02-17,115749.27247662065,10185.620133066066,31,0.5
2009-02-18,115683.98766276434,10185.620133066066,31,0.5
2009-02-19,115911.58782873486,10185.620133066066,31,0.5
2009-02-20,114133.71802299621,10185.620133066066,31,0.5
2009-02-23,108227.45282251861,10185.620133066066,31,0.5
2009-02-24,111142.38102019632,10185.620133066066,31,0.5
2009-02-25,109260.7590098739,10185.620133066066,31,0.5
2009-02-26,104659.40413076157,10185.620133066066,31,0.5
2009-02-27,101789.01273763238,10185.620133066066,31,0.5
2009-03-02,96971.15727558274,10185.620133066066,31,0.5
2009-03-03,97005.03186810785,10185.620133066066,31,0.0
2009-03-04,98447.46220775835,10185.620133066066,31,0.0
2009-03-05,94393.32746978693,10185.620133066066,31,0.0
2009-03-06,96658.58944068073,10185.620133066066,31,0.0
2009-03-09,95584.33252488867,10185.620133066066,31,0.0
2009-03-10,100229.48663649299,10185.620133066066,31,0.0
2009-03-11,99581.67221015997,10185.620133066066,31,0.0
2009-03-12,103681.89209394806,10185.620133066066,31,0.0
2009-03-13,105860.77910996546,10185.620133066066,31,0.0
2009-03-16,105178.68078058388,10185.620133066066,31,0.0
2009-03-17,107744.6695271991,10185.620133066066,31,0.0
2009-03-18,109433.4842130694,10185.620133066066,31,0.0
2009-03-19,107443.70351012504,10185.620133066066,31,0.0
2009-03-20,105974.38236179294,10185.620133066066,31,0.0
2009-03-23,111802.06332880382,10185.620133066066,31,0.0
2009-03-24,109550.86189371592,10185.620133066066,31,0.0
2009-03-25,110607.92705875107,10185.620133066066,31,0.0
2009-03-26,112100.5877574085,10185.620133066066,31,0.0
2009-03-27,110538.87533968096,10185.620133066066,31,0.0
2009-03-30,108104.40214173133,10185.620133066066,31,0.0
2009-03-31,108867.34697450824,10185.620133066066,31,0.0
2009-04-01,109743.23163750888,10185.620133066066,31,0.0
2009-04-02,111147.48006058222,10185.620133066066,31,0.0
2009-04-03,110718.16672444144,10185.620133066066,31,0.0
2009-04-06,111801.89793339011,10185.620133066066,31,0.0
2009-04-07,111959.52359846012,10185.620133066066,31,0.5
2009-04-08,111723.57662374452,10185.620133066066,31,0.5
2009-04-09,114384.13466728204,10185.620133066066,31,0.5
2009-04-13,114970.43706818203,10185.620133066066,31,0.5
2009-04-14,113730.70341817447,10185.620133066066,31,0.5
2009-04-15,115241.7399841327,10185.620133066066,31,0.5
2009-04-16,114712.0602493877,10185.620133066066,31,0.5
2009-04-17,114934.52875381919,10185.620133066066,31,0.5
2009-04-20,111875.45199020853,10185.620133066066,31,0.5
2009-04-21,111171.51249625873,10185.620133066066,31,0.75
2009-04-22,109438.27864403854,10185.620133066066,31,0.75
2009-04-23,110653.03217314882,10185.620133066066,31,0.75
2009-04-24,111041.2041759881,10185.620133066066,31,0.75
2009-04-27,110826.58404039564,10185.620133066066,31,0.75
2009-04-28,111508.20161543989,10185.620133066066,31,0.75
2009-04-29,112886.0401491349,10185.620133066066,31,0.75
2009-04-30,112199.56831586556,10185.620133066066,31,0.75
2009-05-01,111719.21889565549,10185.620133066066,31,0.75
2009-05-04,114549.18373273405,10185.620133066066,31,0.75
2009-05-05,116443.4403951499,10185.620133066066,31,0.75
2009-05-06,117923.23625695413,10185.620133066066,31,0.75
2009-05-07,120817.69497865267,10185.620133066066,31,0.75
2009-05-08,122563.37783748232,10185.620133066066,31,0.75
2009-05-11,119640.70664395487,10185.620133066066,31,0.75
2009-05-12,120207.71125728864,10185.620133066066,31,0.75
2009-05-13,119652.82101298937,10185.620133066066,31,0.75
2009-05-14,120054.20289946746,10185.620133066066,31,0.75
2009-05-15,118614.40621126532,10185.620133066066,31,0.75
2009-05-18,120908.72833629667,10185.620133066066,31,0.75
2009-05-19,120371.48708097421,10185.620133066066,31,0.75
2009-05-20,120912.40884229359,10185.620133066066,31,0.75
2009-05-21,119192.83295211534,10185.620133066066,31,0.75
2009-05-22,118504.55674756809,10185.620133066066,31,0.75
2009-05-26,120522.93666436769,10185.620133066066,31,0.75
2009-05-27,119376.29120833531,10185.620133066066,31,0.75
2009-05-28,119982.7778503205,10185.620133066066,31,0.75
2009-05-29,120243.12212138223,10185.620133066066,31,0.75
2009-06-01,122299.72789418402,10185.620133066066,31,0.75
2009-06-02,123546.42099814126,10185.620133066066,31,0.75
2009-06-03,122399.90526733932,10185.620133066066,31,0.75
2009-06-04,122696.99101317313,10185.620133066066,31,0.75
2009-06-05,122265.0826208256,10185.620133066066,31,0.75
2009-06-08,121101.26135009137,10185.620133066066,31,0.75
2009-06-09,120784.251571786,10185.620133066066,31,0.75
2009-06-10,120284.8205657981,10185.620133066066,31,0.75
2009-06-11,119420.04447677195,10185.620133066066,31,0.75
2009-06-12,120361.90721283133,10185.620133066066,31,0.75
2009-06-15,117783.91111638807,10185.620133066066,31,0.75
2009-06-16,117201.9822849205,10185.620133066066,31,0.75
2009-06-17,117417.50275505686,10185.620133066066,31,0.75
2009-06-18,120130.5247743126,10185.620133066066,31,0.75
2009-06-19,120003.6387208549,10185.620133066066,31,0.75
2009-06-22,117280.63532301606,10185.620133066066,31,0.75
2009-06-23,117232.34425776773,10185.620133066066,31,0.75
2009-06-24,117686.2077631806,10185.620133066066,31,0.75
2009-06-25,119367.00642399042,10185.620133066066,31,0.75
2009-06-26,119213.1502405878,10185.620133066066,31,0.75
2009-06-29,120531.01941277618,10185.620133066066,31,0.75
2009-06-30,119816.10431509331,10185.620133066066,31,0.75
2009-07-01,120534.36085330177,10185.620133066066,31,0.75
2009-07-02,117498.0374616262,10185.620133066066,31,0.75
2009-07-06,117885.24192060073,10185.620133066066,31,0.75
2009-07-07,117966.25602358271,10185.620133066066,31,0.75
2009-07-08,117621.6206934029,10185.620133066066,31,0.75
2009-07-09,117592.22800915915,10185.620133066066,31,0.75
2009-07-10,116612.23774323119,10185.620133066066,31,0.75
2009-07-13,118805.5597764306,10185.620133066066,31,0.75
2009-07-14,119101.82406190301,10185.620133066066,31,0.75
2009-07-15,121000.07578397765,10185.620133066066,31,0.75
2009-07-16,121503.16058052379,10185.620133066066,31,0.75
2009-07-17,121225.48678553842,10185.620133066066,31,0.75
2009-07-20,121097.54872845662,10185.620133066066,31,0.75
2009-07-21,122479.78201699302,10185.620133066066,31,0.75
2009-07-22,122338.20491932744,10185.620133066066,31,0.75
2009-07-23,124713.4083430191,10185.620133066066,31,0.75
2009-07-24,125767.85424610952,10185.620133066066,31,0.75
2009-07-27,126305.09485363403,10185.620133066066,31,0.75
2009-07-28,127459.94173500736,10185.620133066066,31,0.75
2009-07-29,126839.34573324381,10185.620133066066,31,0.75
2009-07-30,127194.57750561542,10185.620133066066,31,0.75
2009-07-31,127333.32160965369,10185.620133066066,31,1.0
2009-08-03,127148.73963025711,10185.620133066066,31,1.0
2009-08-04,127201.92379932107,10185.620133066066,31,1.0
2009-08-05,126256.7630187656,10185.620133066066,31,1.0
2009-08-06,125237.0007184137,10185.620133066066,31,1.0
2009-08-07,126196.65147477749,10185.620133066066,31,1.0
2009-08-10,126960.09696589225,10185.620133066066,31,1.0
2009-08-11,126614.1905500557,10185.620133066066,31,1.0
2009-08-12,127115.3920133686,10185.620133066066,31,1.0
2009-08-13,128353.40482605518,10185.620133066066,31,1.0
2009-08-14,128061.69295854794,10185.620133066066,31,1.0
2009-08-17,127222.10984171713,10185.620133066066,31,1.0
2009-08-18,127227.88121681701,10185.620133066066,31,1.0
