date,value,cash,positions,drawdown,leverage,in_protection,risk_on,protection_stage
2000-01-03,100000.0,100011.90476190476,0,0.0,1.0,False,True,0
2000-01-04,100011.90476190476,100023.81094104309,0,0.0,1.0,False,True,0
2000-01-05,100023.81094104309,100035.71853758369,0,0.0,1.0,False,True,0
2000-01-06,100035.71853758369,100047.6275516953,0,0.0,1.0,False,True,0
2000-01-07,100047.6275516953,100059.53798354669,0,0.0,1.0,False,True,0
2000-01-10,100059.53798354669,100071.44983330663,0,0.0,1.0,False,True,0
2000-01-11,100071.44983330663,100083.36310114393,0,0.0,1.0,False,True,0
2000-01-12,100083.36310114393,100095.2777872274,0,0.0,1.0,False,True,0
2000-01-13,100095.2777872274,100107.19389172588,0,0.0,1.0,False,True,0
2000-01-14,100107.19389172588,100119.11141480823,0,0.0,1.0,False,True,0
