date,value,cash,active_pairs,qualifying_pairs,gross_exposure
2015-06-05,170245.69832412418,4002.8348658556515,10,30,345266.6340216763
2015-06-08,170579.8448690798,3999.591444084052,10,30,345266.6340216763
2015-06-09,169994.0854137925,3996.331235983109,10,30,345266.6340216763
2015-06-10,169291.5539179001,3993.0078367333335,10,30,345266.6340216763
2015-06-11,169243.56933999746,3989.6772832668,10,30,345266.6340216763
2015-06-12,169096.94007168573,4359.4953173988215,10,30,344236.10360198515
2015-06-15,169233.28553052858,4356.2462758943275,10,30,344236.10360198515
2015-06-16,169084.07634335975,4352.975500238881,10,30,344236.10360198515
2015-06-17,169796.06946429517,4349.71886526432,10,30,344236.10360198515
2015-06-18,170176.14896341998,4024.3835249142103,10,30,343729.0726480391
2015-06-19,170777.46871087878,3490.225636613155,10,30,343342.3056435848
2015-06-22,170340.2813474424,3136.6730252552697,10,30,342775.24888384336
2015-06-23,169946.70184280135,3328.313731037899,10,30,342500.00208529626
2015-06-24,170476.27769733447,2768.400908977572,10,30,341964.57374969794
2015-06-25,170745.0676177183,2765.0763432126037,10,30,341964.57374969794
2015-06-26,170400.347871156,2761.738158883232,10,30,341964.57374969794
2015-06-29,170819.7710770714,1046.6516636602755,10,30,341375.67843245657
2015-06-30,170594.15848260204,1043.8104182729123,10,30,341375.67843245657
2015-07-01,170968.84572947866,1040.9529798208132,10,30,341375.67843245657
2015-07-02,171101.89757208893,1038.1019298753074,10,30,341375.67843245657
2015-07-06,171285.41494953,1515.9938517735209,10,30,341477.26768018684
2015-07-07,172213.39306599597,1494.0030664052902,10,30,342114.16177516297
2015-07-08,171494.75381878388,1491.788653825684,10,30,342114.16177516297
2015-07-09,171818.1144993766,1489.5606522401429,10,30,342114.16177516297
2015-07-10,172500.4197405416,18547.918354378693,9,30,308171.83106953587
2015-07-13,172921.02627887396,18196.21189677978,9,30,308936.6483109735
2015-07-14,173292.2691986192,18108.39895882003,9,30,309559.8723580133
2015-07-15,173689.82271220503,173654.22315722003,0,30,0.0
2015-07-16,173654.22315722003,173674.89627902445,0,30,0.0
2015-07-17,173674.89627902445,173695.57186191482,0,30,0.0
2015-07-20,173695.57186191482,173716.2499061841,0,30,0.0
2015-07-21,173716.2499061841,173736.9304121253,0,30,0.0
2015-07-22,173736.9304121253,173757.61338003151,0,30,0.0
2015-07-23,173757.61338003151,173778.29881019582,0,30,0.0
2015-07-24,173778.29881019582,173798.98670291132,0,30,0.0
2015-07-27,173798.98670291132,173819.6770584712,0,30,0.0
2015-07-28,173819.6770584712,173840.36987716862,0,30,0.0
2015-07-29,173840.36987716862,173861.06515929685,0,30,0.0
2015-07-30,173861.06515929685,173881.76290514914,0,30,0.0
2015-07-31,173881.76290514914,173902.4631150188,0,30,0.0
2015-08-03,173902.4631150188,173923.16578919915,0,30,0.0
2015-08-04,173923.16578919915,173943.87092798357,0,30,0.0
2015-08-05,173943.87092798357,121781.41725327037,3,30,104366.32255679015
2015-08-06,174470.28277271063,104347.78264804288,4,30,139260.3791113323
2015-08-07,174092.2631704607,104358.70619721987,4,30,139260.3791113323
2015-08-10,174540.61238329252,104369.62589641912,4,30,139260.3791113323
2015-08-11,174724.07355868325,69435.74555698322,6,30,209150.00853480562
2015-08-12,175006.17617382284,51940.65057416589,7,30,244151.2437695702
2015-08-13,175138.35638748578,69549.53531517524,6,30,209362.46958397346
2015-08-14,175190.70121336714,69555.13211525294,6,30,209362.46958397346
2015-08-17,174764.6531290383,52243.02349059911,7,30,244374.27428104667
2015-08-18,174763.1967793623,52246.12806772421,7,30,244374.27428104667
2015-08-19,173795.25490680782,17490.170251255637,9,30,313892.3762437698
2015-08-20,174393.17489141136,17605.268075729877,9,30,313703.5962538331
2015-08-21,173443.8277811665,999.0157677163297,10,30,347801.8621598604
2015-08-24,172460.89858226903,18136.139025905806,9,30,313042.81117849884
2015-08-25,172246.9124520879,911.2459051342812,10,30,347492.1936689164
2015-08-26,173895.39218190828,908.6356258253467,10,30,347492.1936689164
2015-08-27,174546.3382517939,905.9518871951026,10,30,347492.1936689164
2015-08-28,174991.67215614812,18480.394053087068,9,30,312803.4281126831
2015-08-31,174612.41681194984,18480.35295283737,9,30,312803.4281126831
2015-09-01,173133.30389109033,1167.0426417265626,10,30,347430.0888909012
2015-09-02,173805.29298680072,1164.55133931014,10,30,347430.0888909012
2015-09-03,173528.95715856997,1162.0633862637974,10,30,347430.0888909012
2015-09-04,172848.51708953243,1159.6046746542843,10,30,347430.0888909012
2015-09-08,173423.90679467944,1157.0780570506124,10,30,347430.0888909012
2015-09-09,173281.35936954917,1154.5887732528145,10,30,347430.0888909012
2015-09-10,174056.06588768953,36619.446745353634,8,30,278052.5577784346
2015-09-11,173636.44879485268,36621.696358369525,8,30,278052.5577784346
2015-09-14,173497.25876549122,36623.95012808697,8,30,278052.5577784346
2015-09-15,173775.591734875,54095.88409388943,7,30,243425.89700021653
2015-09-16,174211.10859018078,54314.9630026824,7,30,243479.34453265596
2015-09-17,173903.6626013758,36775.81622472737,8,30,278252.03538760956
2015-09-18,173182.41192744795,36778.23000120029,8,30,278252.03538760956
2015-09-21,173307.19897591532,54560.88292887125,7,30,243563.26983137627
2015-09-22,172979.81857054032,54565.55478212806,7,30,243563.26983137627
2015-09-23,172923.7039345815,2693.113677626614,10,30,347317.4921921251
2015-09-24,172722.84963490616,2691.3418406044984,10,30,347317.4921921251
2015-09-25,173455.1382764846,2689.5821484485286,10,30,347317.4921921251
2015-09-28,172798.74168008054,2687.8752039450933,10,30,347317.4921921251
2015-09-29,172719.21231897606,2686.161267767221,10,30,347317.4921921251
2015-09-30,173520.98786217623,2684.4061979795106,10,30,347317.4921921251
2015-10-01,172771.1841879199,2682.6421027406677,10,30,347317.4921921251
2015-10-02,173957.92506790676,1841.3077959448856,10,30,347692.43901255215
2015-10-05,174951.86387339485,2008.600225017046,10,30,348098.0710003148
2015-10-06,175063.27791103636,1881.559751102639,10,30,348268.50486448593
2015-10-07,175511.45116949984,1702.9307271194302,10,30,348786.05431146955
2015-10-08,175342.16139376702,2562.33594808638,10,30,349073.75406994787
2015-10-09,175469.81809743197,2559.1346758049503,10,30,349073.75406994787
2015-10-12,175598.15166977106,2555.936353932183,10,30,349073.75406994787
2015-10-13,175432.84845139182,2552.746554943636,10,30,349073.75406994787
2015-10-14,175684.58406677257,2549.5505260369064,10,30,349073.75406994787
2015-10-15,176190.23167553698,2546.296274102666,10,30,349073.75406994787
2015-10-16,176155.6373239056,3585.294620276669,10,30,350115.5341583751
2015-10-19,176119.21241385164,3581.6612695417853,10,30,350115.5341583751
2015-10-20,176668.09755718973,3578.0492222794733,10,30,350115.5341583751
2015-10-21,176612.8674020862,3574.4578989780953,10,30,350115.5341583751
2015-10-22,175777.1335740744,3570.766783385009,10,30,350115.5341583751
2015-10-23,175042.84471986056,4041.0213324129545,10,30,350332.51808876585
2015-10-26,174990.86246262607,4037.539015016803,10,30,350332.51808876585
2015-10-27,175169.28560409302,4034.0677050898416,10,30,350332.51808876585
2015-10-28,175941.83222004632,4030.5546527156826,10,30,350332.51808876585
2015-10-29,175383.76712813388,4027.0318146039276,10,30,350332.51808876585
2015-10-30,175432.6102914691,4023.5535481489824,10,30,350332.51808876585
2015-11-02,175339.4655864643,4020.0160173397176,10,30,350332.51808876585
2015-11-03,175362.00087383972,4016.4666786245707,10,30,350332.51808876585
2015-11-04,174989.99810472515,4012.930831559515,10,30,350332.51808876585
2015-11-05,177080.88768865398,7535.611063209515,10,30,351142.1606858649
2015-11-06,179658.19023699872,6780.914989964491,10,30,351971.5084993647
2015-11-09,179572.7249798285,6778.506890112669,10,30,351971.5084993647
2015-11-10,179368.97548500093,6776.0880334407975,10,30,351971.5084993647
2015-11-11,179220.61786976908,6773.656246646182,10,30,351971.5084993647
2015-11-12,179236.8496258909,6440.792835767861,10,30,352806.2228423357
2015-11-13,179689.6427820709,4098.626687591313,10,30,354460.579715704
2015-11-16,180180.84564364346,2474.1705208326566,10,30,355543.81821862503
2015-11-17,180011.25750984484,2471.3374865443657,10,30,355543.81821862503
2015-11-18,178069.38406347283,3786.8772258240715,10,30,355226.0569839198
2015-11-19,178699.92532865042,3784.556805422484,10,30,355226.0569839198
2015-11-20,179466.5037141774,3782.2280295840997,10,30,355226.0569839198
2015-11-23,178479.7605930721,3779.9078879527974,10,30,355226.0569839198
2015-11-24,178829.12860809558,3777.5818792715763,10,30,355226.0569839198
2015-11-25,178728.14247868385,3775.2567136626453,10,30,355226.0569839198
2015-11-27,178632.04286156833,3772.9275735986193,10,30,355226.0569839198
2015-11-30,178815.37349588983,3770.605911202289,10,30,355226.0569839198
2015-12-01,179213.70340809532,3768.2383802586833,10,30,355226.0569839198
2015-12-02,181641.14522197723,3765.9106645168126,10,30,355226.0569839198
2015-12-03,181211.9478351234,2347.9322277145293,10,30,356237.3190861633
2015-12-04,182008.35322567663,3542.8733368956055,10,30,357025.1129186041
2015-12-07,182059.00197004323,3539.9928546667707,10,30,357025.1129186041
2015-12-08,180563.71151215283,3763.4804798547775,10,30,357465.29904187284
2015-12-09,180427.85442949223,3760.7140005708106,10,30,357465.29904187284
2015-12-10,180580.53586637136,3757.9335075607546,10,30,357465.29904187284
2015-12-11,180046.43977693337,3172.1855461153173,10,30,357536.65844084544
2015-12-14,178821.58237507276,3169.662802643847,10,30,357536.65844084544
2015-12-15,180424.35176827386,3167.1152773427248,10,30,357536.65844084544
2015-12-16,180462.76847526158,3164.5264633803577,10,30,357536.65844084544
2015-12-17,179380.95870032738,3161.9622620707496,10,30,357536.65844084544
2015-12-18,179104.75108657824,3159.444141159643,10,30,357536.65844084544
2015-12-21,179418.3566645467,3156.887130926986,10,30,357536.65844084544
2015-12-22,179622.2708655651,3154.3110859752605,10,30,357536.65844084544
2015-12-23,180152.1720756434,3151.7253969913054,10,30,357536.65844084544
2015-12-24,180284.3873671142,2518.316954995964,10,30,358818.05831222946
2015-12-28,179758.23988015566,2515.6158457074644,10,30,358818.05831222946
2015-12-29,180437.7876620306,2952.5147128381577,10,30,358792.873542205
2015-12-30,179980.5037987627,2949.4162297641506,10,30,358792.873542205
2015-12-31,180299.70531690962,2946.360326696404,10,30,358792.873542205
2016-01-04,180241.72161638562,21730.529764945,9,30,322696.7828596532
2016-01-05,180084.24639160885,3721.5502346131034,10,30,358713.63213797496
2016-01-06,179514.34294468246,4182.287286319559,10,30,358503.75842448097
2016-01-07,178856.58197199664,4149.4832740883285,10,30,358636.1516241721
2016-01-08,178254.94793770617,4147.1203430580945,10,30,358636.1516241721
2016-01-11,178072.19886471878,4144.739409176924,10,30,358636.1516241721
2016-01-12,178752.27322268038,4142.345796083248,10,30,358636.1516241721
2016-01-13,177578.95182848902,177535.38723676975,0,20,0.0
2016-01-14,177535.38723676975,177556.52240191697,0,20,0.0
2016-01-15,177556.52240191697,177577.6600831553,0,20,0.0
2016-01-19,177577.6600831553,177598.80028078423,0,20,0.0
2016-01-20,177598.80028078423,177619.94299510337,0,20,0.0
2016-01-21,177619.94299510337,177641.0882264123,0,20,0.0
2016-01-22,177641.0882264123,177662.2359750107,0,20,0.0
2016-01-25,177662.2359750107,177683.3862411982,0,20,0.0
2016-01-26,177683.3862411982,177704.53902527454,0,20,0.0
2016-01-27,177704.53902527454,177725.69432753944,0,20,0.0
2016-01-28,177725.69432753944,177746.85214829273,0,20,0.0
2016-01-29,177746.85214829273,177768.0124878342,0,20,0.0
2016-02-01,177768.0124878342,177789.17534646371,0,20,0.0
2016-02-02,177789.17534646371,177810.34072448115,0,20,0.0
2016-02-03,177810.34072448115,177831.50862218646,0,20,0.0
2016-02-04,177831.50862218646,177852.6790398796,0,20,0.0
2016-02-05,177852.6790398796,142303.3161698846,2,20,71141.07161595183
2016-02-08,177688.43351241408,88816.47407944986,5,20,177721.28261790716
2016-02-09,177748.60310776185,71050.69310728963,6,20,213271.00323945953
2016-02-10,179013.3569861274,53155.74501654035,7,20,249073.674636685
2016-02-11,179160.69834843383,17327.549534825357,9,20,320737.9539760586
2016-02-12,179344.97419498645,17326.650979915903,9,20,320737.9539760586
2016-02-16,180295.2205342424,17325.70781003254,9,20,320737.9539760586
2016-02-17,181549.92509147094,72884.29104032306,6,20,214569.8901117244
2016-02-18,181155.66249815896,72890.6203637518,6,20,214569.8901117244
2016-02-19,181144.0304371447,54782.55296195258,7,20,250798.69619915335
2016-02-22,181263.11138092674,36660.26520949608,8,20,287051.3184753387
2016-02-23,181183.57014529756,18543.479958516975,9,20,323288.0325043982
2016-02-24,181178.69383902408,36295.53393298693,8,20,287750.3458019154
2016-02-25,181569.05066996353,36297.35054784716,8,20,287750.3458019154
2016-02-26,182382.34732084288,91269.58612470148,5,20,180565.8141134508
2016-02-29,182243.5233107077,73054.88502294135,6,20,217014.51877559233
2016-03-01,183327.26826503826,73795.80119198204,6,20,219007.67291564404
2016-03-02,183717.33273244384,37059.07902634832,8,20,292494.6060086216
2016-03-03,184434.88055972225,37255.4927556687,8,20,292932.87745842454
2016-03-04,184652.30600927147,18791.708988851817,9,20,329863.3386602788
2016-03-07,186013.12870204897,18790.543183487767,9,20,329863.3386602788
2016-03-08,186467.78158174377,18789.38832205893,9,20,329863.3386602788
2016-03-09,185980.5850695696,18966.74371296113,9,20,330128.99447233847
2016-03-10,185653.77004376505,37316.685739378256,8,20,293819.0094540442
2016-03-11,185183.45613234775,18799.574269638037,9,20,330855.70068051375
2016-03-14,184870.00622039678,18514.250762977168,9,20,331577.0796484078
2016-03-15,184444.1967777285,18806.833616357515,9,20,331578.94289200904
2016-03-16,184298.1713444421,18805.18595607128,9,20,331578.94289200904
2016-03-17,184217.2985219133,18803.51357076681,9,20,331578.94289200904
2016-03-18,184984.7960217716,18801.839409536045,9,20,331578.94289200904
2016-03-21,184864.79357905313,18800.15280710581,9,20,331578.94289200904
2016-03-22,184631.83893318466,18798.469322244127,9,20,331578.94289200904
2016-03-23,184744.27427785372,18796.80796667968,9,20,331578.94289200904
2016-03-24,184994.31598530232,18795.155697388305,9,20,331578.94289200904
2016-03-28,184911.23533988645,18793.509065859445,9,20,331578.94289200904
2016-03-29,184073.3005417776,18791.811573634714,9,20,331578.94289200904
2016-03-30,183318.32708356084,18790.089419123455,9,20,331578.94289200904
2016-03-31,184355.29797099286,37439.969781896856,8,20,294835.47634552023
2016-04-01,183677.16225448565,37839.75019503611,8,20,294534.2175699478
2016-04-04,183354.45962019108,19504.788206464265,9,20,331205.10949398606
2016-04-05,183797.32442731297,18914.61879076665,9,20,331299.12072644103
2016-04-06,183092.57712949472,18912.657443823427,9,20,331299.12072644103
2016-04-07,183218.25009131123,18910.746667952324,9,20,331299.12072644103
2016-04-08,183642.02515103403,18908.832037996537,9,20,331299.12072644103
2016-04-11,184004.5352125665,18906.92630271187,9,20,331299.12072644103
2016-04-12,183756.22231700688,18904.98232364147,9,20,331299.12072644103
2016-04-13,184718.63300813007,18903.019350366965,9,20,331299.12072644103
2016-04-14,184633.28604625052,18901.049693997753,9,20,331299.12072644103
2016-04-15,184381.6152572838,18899.08603342265,9,20,331299.12072644103
2016-04-18,184782.58565445017,19180.503193491244,9,20,331584.74593329284
2016-04-19,185627.08287224357,19077.515226651263,9,20,332187.27484118193
2016-04-20,187554.25798965868,19033.558776119713,9,20,332502.0094251998
2016-04-21,187992.13791092107,19031.947643581054,9,20,332502.0094251998
2016-04-22,191179.01647600756,18512.848959630774,9,20,336392.0531545684
2016-04-25,191013.67937998447,18511.8490207518,9,20,336392.0531545684
2016-04-26,191391.53625916652,18510.876552991624,9,20,336392.0531545684
2016-04-27,192526.7150111417,19175.723028372377,9,20,337771.979582348
2016-04-28,192365.2085056518,19303.95798060537,9,20,341000.59519404056
2016-04-29,190631.96153413586,19303.94039513158,9,20,341000.59519404056
2016-05-02,190298.9362166549,19303.881079106322,9,20,341000.59519404056
2016-05-03,190651.2377437336,1232.9898706767053,10,20,380595.63663852634
2016-05-04,190388.69595096234,1937.666239608774,10,20,380168.0328264905
2016-05-05,190231.2237615526,1935.0441178181347,10,20,380168.0328264905
2016-05-06,189874.2444478341,1932.3908772942284,10,20,380168.0328264905
2016-05-09,189015.88605958174,1929.7163723475305,10,20,380168.0328264905
2016-05-10,189397.56607961713,1926.994706194908,10,20,380168.0328264905
2016-05-11,188918.64450989052,21067.536233601226,9,20,342657.1812285588
2016-05-12,188058.57556940717,2261.3916388571743,10,20,380268.8963424403
2016-05-13,188265.29858128048,21379.57072876902,9,20,342033.09304723877
2016-05-16,189133.9683971419,21378.892827906086,9,20,342033.09304723877
2016-05-17,189935.93574595253,21401.797684301524,9,20,343354.82654342166
2016-05-18,191222.75648500765,40881.70761784863,8,20,305277.0873532292
2016-05-19,191047.49218275308,21778.933778504008,9,20,343486.5857897798
2016-05-20,191611.56308104438,2878.8846155836873,10,20,382519.49590831605
2016-05-23,192311.22039461858,22584.774905855727,9,20,344046.4542071857
2016-05-24,192501.2682209468,3334.0296661467546,10,20,382546.7078513751
