date,value,cash,positions,drawdown,leverage,in_protection,risk_on,universe_size,hmm_pb
2006-02-14,130951.41950826524,56183.47141227347,2,-0.0904303937464697,0.77,False,True,40,0.007840946498939684
2006-02-15,130256.05531884835,56195.399252434414,2,-0.09526029276051447,0.77,False,True,40,0.019765126843631853
2006-02-16,132113.2405910729,56207.32962489475,2,-0.08236055266498588,0.77,False,True,40,0.006916207144914083
2006-02-17,130958.26455905079,56045.287620826326,2,-0.0903828490144525,0.77,False,True,40,6.862934591484616e-07
2006-02-21,132022.7507319044,56057.186124349,2,-0.08298908212944608,0.77,False,True,40,0.0006587317005826218
2006-02-22,132246.79188436992,56437.81833728316,2,-0.0814329247116964,0.77,False,True,40,1.3095005558859142e-06
2006-02-23,131839.5735316606,56449.80017570001,2,-0.08426140444963191,0.77,False,True,40,3.3332393387050307e-06
2006-02-24,132476.18484622013,56461.784557880164,2,-0.07983959440057088,0.77,False,True,40,0.0007298472007520374
2006-02-27,131659.23181395192,56525.226972568096,2,-0.08551403191853092,0.77,False,True,40,0.0052226818636889666
2006-02-28,129746.80426356432,56537.22736797696,2,-0.09879747688252126,0.77,False,True,40,0.0022293016663991767
2006-03-01,132049.30713171003,33649.08132693327,3,-0.08280462522011733,1.0,False,True,40,0.3403897454468459
2006-03-02,134488.11560852407,12115.184911996374,5,-0.06586501452850885,1.0,False,True,40,0.8582288816207868
2006-03-03,132474.52273773047,34098.80753016018,4,-0.07985113916556977,1.0,False,True,40,0.634094866476567
2006-03-06,130152.28641939204,72429.61719602582,3,-0.09598105651683159,1.0,False,True,40,0.48080216465661696
2006-03-07,128820.54481164315,80082.26736435879,2,-0.10523114097059458,0.77,False,True,40,0.09830318994697776
2006-03-08,127356.76744075658,68829.54406486539,2,-0.11539832672451526,0.77,False,True,40,5.4295576341325055e-05
2006-03-09,125894.35538030766,48664.54120699303,2,-0.12555602922974834,0.77,False,True,40,0.00011348277415194416
2006-03-10,126597.02708325275,48675.22037020235,2,-0.12067537328441194,0.77,False,True,40,0.006229332635668595
2006-03-13,124639.21313471592,54448.30279401329,2,-0.13427406560080885,0.77,False,True,40,0.0007724115000720564
2006-03-14,126331.99035259793,32673.653067484167,3,-0.12251628005464521,1.0,False,True,40,0.4207529653110499
2006-03-15,126676.25478916349,32680.82311912953,3,-0.12012506910641824,1.0,False,True,40,0.435248253916598
