symbol,strategy,entry_date,exit_date,exit_reason,pnl,return
BIIB,COMPASS,2017-10-16,2017-10-23,hold_expired,-522.939121428592,-0.021240482121015362
BIIB,COMPASS,2017-10-23,2017-10-26,position_stop,-1419.2095139757423,-0.06364320170879867
NFLX,COMPASS,2017-10-23,2017-10-30,hold_expired,538.3737432346036,0.030654136257055938
BA,COMPASS,2017-10-23,2017-10-30,hold_expired,-519.9924313699222,-0.011703465567512776
V,COMPASS,2017-10-23,2017-10-30,hold_expired,1469.0506914498178,0.023342213007536996
CVX,COMPASS,2017-10-23,2017-10-30,hold_expired,-1886.2285797743293,-0.038173804905879856
BA,COMPASS,2017-10-30,2017-11-06,hold_expired,487.7523607838608,0.018592086790599423
CVX,COMPASS,2017-10-30,2017-11-06,hold_expired,558.9165686883606,0.023166225205431417
WMT,COMPASS,2017-10-30,2017-11-06,hold_expired,437.8066643148398,0.020126333208291894
BRK-B,COMPASS,2017-10-30,2017-11-06,hold_expired,-427.09815234627257,-0.006228444981202895
V,COMPASS,2017-10-30,2017-11-06,hold_expired,931.2684996690856,0.017084788625609432
BA,COMPASS,2017-11-06,2017-11-13,hold_expired,-32.75792181029962,-0.0009059157622088471
V,COMPASS,2017-11-06,2017-11-13,hold_expired,-359.88298987823816,-0.004646145077480355
INTC,COMPASS,2017-11-06,2017-11-13,hold_expired,-436.13760032499056,-0.020342668676030552
MSFT,COMPASS,2017-11-06,2017-11-13,hold_expired,-176.7323001128086,-0.006392870137041373
NFLX,COMPASS,2017-11-06,2017-11-13,hold_expired,-853.1871646594511,-0.025233650916609993
BA,COMPASS,2017-11-13,2017-11-20,hold_expired,300.94027464127726,0.008421532912406174
INTC,COMPASS,2017-11-13,2017-11-20,hold_expired,-518.4091627113011,-0.024699473090885615
V,COMPASS,2017-11-13,2017-11-20,hold_expired,-924.7850326096502,-0.011267617915727583
NVDA,COMPASS,2017-11-13,2017-11-20,hold_expired,152.88303067358268,0.006819512434225276
NFLX,COMPASS,2017-11-13,2017-11-20,hold_expired,-165.53945691561896,-0.005023558317958586
BA,COMPASS,2017-11-20,2017-11-28,hold_expired,549.538337312422,0.012696974792224308
INTC,COMPASS,2017-11-20,2017-11-28,hold_expired,52.09975986194197,0.0024653056702030416
V,COMPASS,2017-11-20,2017-11-28,hold_expired,2095.9846275535656,0.03101421276512553
AAPL,COMPASS,2017-11-20,2017-11-28,hold_expired,597.9534755311289,0.01817861803407076
MSFT,COMPASS,2017-11-20,2017-11-28,hold_expired,819.0285572105439,0.02847471341684371
NVDA,COMPASS,2017-11-28,2017-11-29,position_stop,-1839.6788495154115,-0.06781808192936596
BA,COMPASS,2017-11-28,2017-12-05,hold_expired,1922.4046101565843,0.02817264010218069
INTC,COMPASS,2017-11-28,2017-12-05,hold_expired,-1051.2614999777747,-0.028839722542788875
WMT,COMPASS,2017-11-28,2017-12-05,hold_expired,192.23348941893087,0.010953592402133063
HD,COMPASS,2017-11-28,2017-12-06,trailing_stop,1387.5581157796034,0.02914398234671068
NVDA,COMPASS,2017-11-29,2017-12-06,hold_expired,-3022.612174644171,-0.03645238546460761
HD,COMPASS,2017-12-06,2017-12-13,hold_expired,250.33740819017925,0.012334085264204892
CSCO,COMPASS,2017-12-06,2017-12-13,hold_expired,304.0098187847649,0.019780768637842748
INTC,COMPASS,2017-12-06,2017-12-13,hold_expired,-52.38364657226944,-0.002531585733556955
PFE,COMPASS,2017-12-06,2017-12-13,hold_expired,1214.4442943955305,0.030371183210098258
MSFT,COMPASS,2017-12-06,2017-12-13,hold_expired,556.3206976264258,0.031046189982084933
HD,COMPASS,2017-12-13,2017-12-20,hold_expired,486.42990828236157,0.02338417767337785
CSCO,COMPASS,2017-12-13,2017-12-20,hold_expired,252.47567196520816,0.015465111379802126
MCD,COMPASS,2017-12-13,2017-12-20,hold_expired,-232.76172373027757,-0.007951394262483839
INTC,COMPASS,2017-12-13,2017-12-20,hold_expired,2024.9372629683749,0.0973696825174485
BRK-B,COMPASS,2017-12-13,2017-12-20,hold_expired,51.80015610376679,0.001975680859711431
HD,COMPASS,2017-12-20,2017-12-28,hold_expired,460.3281520441203,0.013186439185535897
BA,COMPASS,2017-12-20,2017-12-28,hold_expired,-140.04226129936657,-0.005203099651241937
CSCO,COMPASS,2017-12-20,2017-12-28,hold_expired,-152.54803800325834,-0.0038718344101141963
BRK-B,COMPASS,2017-12-20,2017-12-28,hold_expired,346.8666459652595,0.008948907086014011
PFE,COMPASS,2017-12-20,2017-12-28,hold_expired,-94.51939392011306,-0.0024682307780978536
HD,COMPASS,2017-12-28,2018-01-05,hold_expired,624.217597714158,0.014332492219592107
CSCO,COMPASS,2017-12-28,2018-01-05,hold_expired,2033.721260518032,0.03199900991373728
INTC,COMPASS,2017-12-28,2018-01-05,hold_expired,-815.5763256297755,-0.032020882496044616
BAC,COMPASS,2017-12-28,2018-01-05,hold_expired,630.6316824848936,0.017785274141207327
BA,COMPASS,2017-12-28,2018-01-12,hold_expired,4285.385616875104,0.13450300675760005
HD,COMPASS,2018-01-05,2018-01-12,hold_expired,1387.4480993433867,0.0203638716800081
INTC,COMPASS,2018-01-05,2018-01-12,hold_expired,-835.0901097463235,-0.03352692365272046
BAC,COMPASS,2018-01-05,2018-01-12,hold_expired,1366.0156746212517,0.028354669653895735
CSCO,COMPASS,2018-01-05,2018-01-12,hold_expired,2083.354083987422,0.03389843672171746
CSCO,COMPASS,2018-01-16,2018-01-23,hold_expired,931.7599553013753,0.038480645484642105
BAC,COMPASS,2018-01-16,2018-01-23,hold_expired,553.2431271277643,0.021766853070370948
WFC,COMPASS,2018-01-16,2018-01-23,hold_expired,616.1771290000416,0.03183985472104491
NKE,COMPASS,2018-01-16,2018-01-23,hold_expired,1073.6931851597665,0.058656492430133704
HD,COMPASS,2018-01-16,2018-01-30,trailing_stop,843.865572522167,0.028016954718975657
BA,COMPASS,2018-01-23,2018-01-30,hold_expired,134.68552559923285,0.006317265209963689
BAC,COMPASS,2018-01-23,2018-01-30,hold_expired,-71.32360922634176,-0.0012529059305247617
CSCO,COMPASS,2018-01-23,2018-01-30,hold_expired,173.24335156818032,0.0035626292116301894
JPM,COMPASS,2018-01-23,2018-01-30,hold_expired,437.3521593019767,0.007880432457062258
GOOGL,COMPASS,2018-01-30,2018-02-02,regime_reduce,-2291.06432147895,-0.0494067137237266
HD,COMPASS,2018-01-30,2018-02-05,position_stop,-3562.88753431511,-0.09266144135714184
GOOG,COMPASS,2018-01-30,2018-02-05,position_stop,-4318.111997168964,-0.0927136631193346
CSCO,COMPASS,2018-01-30,2018-02-05,position_stop,-3406.8114417017828,-0.08212946505610258
AMZN,COMPASS,2018-01-30,2018-02-06,hold_expired,130.77164709983273,0.003491389113135801
AMZN,COMPASS,2018-02-06,2018-02-08,position_stop,-1664.724605758414,-0.06399873685938233
HD,COMPASS,2018-02-05,2018-02-12,hold_expired,311.9343369060125,0.005188006275157838
NFLX,COMPASS,2018-02-05,2018-02-12,hold_expired,468.6574529095018,0.014512682787885598
WMT,COMPASS,2018-02-06,2018-02-13,hold_expired,26.26681617834153,0.0007928623439243612
NFLX,COMPASS,2018-02-12,2018-02-20,hold_expired,1876.3425293797104,0.07986041712926988
WMT,COMPASS,2018-02-14,2018-02-20,position_stop,-4508.936371532433,-0.0746313792610607
BA,COMPASS,2018-02-13,2018-02-21,hold_expired,1604.5401670140259,0.026838645718361972
AMZN,COMPASS,2018-02-12,2018-02-27,hold_expired,3262.223962215638,0.09071363950124588
NKE,COMPASS,2018-02-20,2018-02-27,hold_expired,258.2761347998977,0.00800152049680417
QCOM,COMPASS,2018-02-20,2018-02-27,hold_expired,1267.6403590517052,0.04562261192104936
WMT,COMPASS,2018-02-21,2018-02-28,hold_expired,-1394.5630578411944,-0.016499270201629005
AMZN,COMPASS,2018-02-27,2018-03-06,hold_expired,639.2101501354854,0.016971187149507433
CSCO,COMPASS,2018-02-27,2018-03-06,hold_expired,-580.3345082867737,-0.01665199251757946
NKE,COMPASS,2018-02-27,2018-03-06,hold_expired,-1519.7958122904547,-0.03811095723801781
BA,COMPASS,2018-02-28,2018-03-07,hold_expired,-3540.4385252350194,-0.04188185092227731
AMZN,COMPASS,2018-03-06,2018-03-13,hold_expired,1558.679862185764,0.032868456510905246
CSCO,COMPASS,2018-03-06,2018-03-13,hold_expired,841.2199167980201,0.01964341329154266
NKE,COMPASS,2018-03-06,2018-03-13,hold_expired,641.4752128776653,0.014254985243619466
BA,COMPASS,2018-03-08,2018-03-15,hold_expired,-4490.405086627759,-0.05376659480852327
AMZN,COMPASS,2018-03-14,2018-03-21,hold_expired,-411.4236387830133,-0.005744823568699746
NFLX,COMPASS,2018-03-14,2018-03-21,hold_expired,-440.68781259273777,-0.015767317100948603
LDG,COMPASS,2018-03-14,2018-03-21,hold_expired,586.6472094878883,0.019995067982332314
BA,COMPASS,2018-03-16,2018-03-23,hold_expired,-2365.835288315325,-0.028656268833015933
NFLX,COMPASS,2018-03-22,2018-03-28,position_stop,-1805.130313946752,-0.06824259559115774
AMZN,COMPASS,2018-03-22,2018-03-28,position_stop,-3772.9301260491525,-0.07346662468389462
CSCO,COMPASS,2018-03-22,2018-03-29,hold_expired,-184.6396851852638,-0.004179163520703636
AMZN,COMPASS,2018-03-28,2018-04-05,hold_expired,491.0438560581918,0.014202713284810905
NFLX,COMPASS,2018-03-28,2018-04-05,hold_expired,638.1172601010663,0.028694394249107195
BKNG,COMPASS,2018-03-29,2018-04-06,hold_expired,-1299.7704956589564,-0.022582233422800396
TEG,COMPASS,2018-04-05,2018-04-12,hold_expired,-465.8449636148067,-0.01001141315036503
BKNG,COMPASS,2018-04-06,2018-04-13,hold_expired,2056.440708751728,0.025794228616471297
TEG,COMPASS,2018-04-12,2018-04-16,position_stop,-9206.162490152981,-0.11235947439951466
NFLX,COMPASS,2018-04-05,2018-04-19,hold_expired,7022.577558854905,0.13174817780950962
TEG,COMPASS,2018-04-16,2018-04-23,trailing_stop,904.5856974278165,0.024050191602052802
LDG,COMPASS,2018-04-16,2018-04-23,hold_expired,-1766.077681581591,-0.04724075440573977
AMZN,COMPASS,2018-04-16,2018-04-24,trailing_stop,571.2524209777987,0.012896350105969992
NFLX,COMPASS,2018-04-19,2018-04-26,hold_expired,-4599.394176381715,-0.056266898552559175
LDG,COMPASS,2018-04-24,2018-05-01,hold_expired,-650.6307458301512,-0.016598334984546177
NFLX,COMPASS,2018-04-26,2018-05-03,hold_expired,-577.802233872045,-0.007293460931337456
BKNG,COMPASS,2018-04-24,2018-05-08,hold_expired,3581.167652423741,0.04562026229286241
LDG,COMPASS,2018-05-02,2018-05-09,hold_expired,3811.768023968724,0.047828527521354865
NFLX,COMPASS,2018-05-04,2018-05-11,hold_expired,1586.9468436779653,0.01990068605918722
BKNG,COMPASS,2018-05-09,2018-05-15,regime_reduce,-3018.168477943875,-0.05305042786956129
AMZN,COMPASS,2018-05-09,2018-05-16,hold_expired,-520.0703196541064,-0.012885610611083176
TEG,COMPASS,2018-05-09,2018-05-16,hold_expired,-24.669524865136022,-0.001428980087422688
CSCO,COMPASS,2018-05-09,2018-05-16,hold_expired,-1202.816282095293,-0.019113596580006654
NFLX,COMPASS,2018-05-14,2018-05-21,hold_expired,800.0215849532074,0.010014262297385215
AMZN,COMPASS,2018-05-17,2018-05-24,hold_expired,345.25259277133637,0.013472410681538559
CSCO,COMPASS,2018-05-17,2018-05-24,hold_expired,80.5554753398784,0.0025311312032027665
INTC,COMPASS,2018-05-17,2018-05-24,hold_expired,-32.10684726844105,-0.0010947369524196748
NVDA,COMPASS,2018-05-17,2018-05-24,hold_expired,7.786221494478589,0.0005374582403817969
LDG,COMPASS,2018-05-24,2018-05-29,position_stop,-2044.9546457647018,-0.08830281206043722
AMZN,COMPASS,2018-05-24,2018-06-01,hold_expired,1581.1524357743651,0.023997704142822877
NFLX,COMPASS,2018-05-21,2018-06-05,hold_expired,8198.913107571823,0.10240499987239124
INTC,COMPASS,2018-05-24,2018-06-08,hold_expired,261.0289755413701,0.005479191791957754
AMZN,COMPASS,2018-06-01,2018-06-08,hold_expired,2140.744663165274,0.025859832457659174
NFLX,COMPASS,2018-06-06,2018-06-13,hold_expired,2489.2193131008225,0.03396383548537495
MU,COMPASS,2018-06-01,2018-06-15,hold_expired,-302.3474289151231,-0.008682377280093311
INTC,COMPASS,2018-06-11,2018-06-18,hold_expired,-732.3286877945008,-0.023844401477060302
AAPL,COMPASS,2018-06-11,2018-06-18,hold_expired,-825.4627874262027,-0.013021043036823454
BKNG,COMPASS,2018-06-11,2018-06-18,hold_expired,589.3128935242217,0.009852455544688462
MU,COMPASS,2018-06-15,2018-06-22,hold_expired,-1388.0377985453856,-0.01940576618275178
NFLX,COMPASS,2018-06-22,2018-06-25,position_stop,-5384.664892455594,-0.06473033211778467
AAPL,COMPASS,2018-06-19,2018-06-26,hold_expired,-293.5038941347005,-0.006785596594074248
INTC,COMPASS,2018-06-19,2018-06-26,position_stop,-1409.783974341067,-0.061590760317698647
V,COMPASS,2018-06-19,2018-06-26,hold_expired,-684.0525511597684,-0.018947420752425816
NKE,COMPASS,2018-06-19,2018-06-26,hold_expired,-733.0215553149893,-0.022892651461936284
NFLX,COMPASS,2018-06-26,2018-07-03,hold_expired,-372.23001597106264,-0.022208894962247972
BKNG,COMPASS,2018-06-26,2018-07-03,hold_expired,434.3757715367439,0.009728562448367957
AMD,COMPASS,2018-06-26,2018-07-03,hold_expired,-411.4560631642005,-0.03225806451612903
MU,COMPASS,2018-06-26,2018-07-03,hold_expired,-835.6383894488829,-0.05697012286777612
UNH,COMPASS,2018-07-03,2018-07-11,hold_expired,1674.7657353871523,0.03081214345400345
AMZN,COMPASS,2018-07-05,2018-07-12,hold_expired,4623.744890588527,0.057003141385885046
NFLX,COMPASS,2018-07-03,2018-07-13,trailing_stop,237.21736537579176,0.013520529493915698
NKE,COMPASS,2018-07-10,2018-07-17,hold_expired,-107.83422352325768,-0.0012895725873465227
AMD,COMPASS,2018-07-03,2018-07-18,hold_expired,1782.7783611648529,0.12333335876464843
UNH,COMPASS,2018-07-12,2018-07-19,hold_expired,-1015.749947093964,-0.012185267184913019
AVGO,COMPASS,2018-07-12,2018-07-19,hold_expired,70.22787386171518,0.0018573181393197343
NFLX,COMPASS,2018-07-18,2018-07-25,hold_expired,-1528.0302509768635,-0.03268204951733855
AMD,COMPASS,2018-07-18,2018-07-25,hold_expired,-2282.6625364804736,-0.04747781164972296
UNH,COMPASS,2018-07-20,2018-07-27,hold_expired,480.35519500418206,0.012861206835854257
XOM,COMPASS,2018-07-20,2018-07-27,hold_expired,266.02098412024145,0.00638810690781843
AMZN,COMPASS,2018-07-20,2018-07-27,hold_expired,58.4023756440729,0.0019684065573505687
AMD,COMPASS,2018-07-25,2018-07-31,trailing_stop,5060.041780722828,0.14205612430066852
HD,COMPASS,2018-07-25,2018-08-01,hold_expired,-1923.5823810502043,-0.023383194337579176
MSFT,COMPASS,2018-07-30,2018-08-06,hold_expired,1732.9221156614801,0.02619333876804157
V,COMPASS,2018-07-30,2018-08-06,hold_expired,1886.8903970555964,0.023666642432528383
AMD,COMPASS,2018-08-02,2018-08-09,hold_expired,240.11541132541888,0.01649810808078306
HD,COMPASS,2018-08-02,2018-08-09,hold_expired,1035.6191151488076,0.012368627409112097
UNH,COMPASS,2018-08-07,2018-08-14,hold_expired,1455.9049317197469,0.022627825302773383
AMZN,COMPASS,2018-08-07,2018-08-14,hold_expired,1351.701001475532,0.03069560588857122
MSFT,COMPASS,2018-08-07,2018-08-14,hold_expired,293.7066395135136,0.006245572930855991
AMD,COMPASS,2018-08-10,2018-08-17,hold_expired,2128.434670724919,0.037250840069012796
AMZN,COMPASS,2018-08-15,2018-08-22,hold_expired,239.09447262950263,0.01183463557686868
HD,COMPASS,2018-08-15,2018-08-22,hold_expired,1312.7896098004474,0.025671310648816184
MSFT,COMPASS,2018-08-15,2018-08-22,hold_expired,-126.26626128570662,-0.005573108673751244
GOOG,COMPASS,2018-08-15,2018-08-22,hold_expired,-124.80932100792683,-0.005805503388584959
UNH,COMPASS,2018-08-22,2018-08-29,hold_expired,2580.987460952327,0.03167926382788336
AAPL,COMPASS,2018-08-22,2018-08-29,hold_expired,1180.0484204321333,0.036874997142370795
AMD,COMPASS,2018-08-17,2018-08-31,hold_expired,23357.66788670557,0.2731410972936875
AMZN,COMPASS,2018-08-22,2018-09-06,trailing_stop,1143.3900366468868,0.02803815426091399
AAPL,COMPASS,2018-08-30,2018-09-07,hold_expired,-1314.2781491681276,-0.01657561655361181
GOOG,COMPASS,2018-09-06,2018-09-13,hold_expired,314.30447280190845,0.003320604328202952
QCOM,COMPASS,2018-08-30,2018-09-14,hold_expired,6686.851763695207,0.1120301481671623
AAPL,COMPASS,2018-09-10,2018-09-17,hold_expired,-199.79435847404415,-0.002060913257368088
AMD,COMPASS,2018-09-04,2018-09-18,hold_expired,4572.807613373044,0.13791877807875882
UNH,COMPASS,2018-09-14,2018-09-21,hold_expired,356.1100260447102,0.005126072288320959
QCOM,COMPASS,2018-09-14,2018-09-21,hold_expired,-802.1290381554674,-0.018511181219376126
HD,COMPASS,2018-09-18,2018-09-25,hold_expired,-1501.0534458163054,-0.016870650598837342
AMZN,COMPASS,2018-09-18,2018-09-25,hold_expired,991.9905862057984,0.017258732012327777
AMD,COMPASS,2018-09-24,2018-10-01,hold_expired,-820.8934558255118,-0.03649188935249112
PG,COMPASS,2018-09-24,2018-10-01,hold_expired,-693.1337599017214,-0.0071195336858634935
QCOM,COMPASS,2018-09-26,2018-10-03,hold_expired,483.2190138786791,0.012263298606149694
HD,COMPASS,2018-09-26,2018-10-03,hold_expired,-1103.658266297243,-0.01821510538718838
JNJ,COMPASS,2018-09-26,2018-10-03,hold_expired,536.3976154602851,0.006296674685999393
NKE,COMPASS,2018-10-02,2018-10-09,hold_expired,-2768.5968471802457,-0.028391895033071834
AMZN,COMPASS,2018-10-04,2018-10-10,position_stop,-2327.5842294647086,-0.08074183436787649
V,COMPASS,2018-10-04,2018-10-10,position_stop,-4154.237444111209,-0.0765873135901897
HD,COMPASS,2018-10-04,2018-10-11,hold_expired,-1771.8915809356392,-0.045813349293061426
ORCL,COMPASS,2018-10-04,2018-10-11,hold_expired,-2064.5417676129796,-0.05437641816323873
DIS,COMPASS,2018-10-10,2018-10-17,hold_expired,3509.70010845313,0.037834501819481545
QCOM,COMPASS,2018-10-11,2018-10-18,hold_expired,361.9654447288959,0.013376887388777845
BRK-B,COMPASS,2018-10-17,2018-10-23,regime_reduce,-2964.784468352939,-0.030970948794122974
JNJ,COMPASS,2018-10-11,2018-10-25,hold_expired,1579.4131066107943,0.03459353338936677
AAPL,COMPASS,2018-10-18,2018-10-25,hold_expired,1665.0968273147794,0.017498435827515334
JNJ,COMPASS,2018-10-25,2018-11-01,hold_expired,1311.1625497502698,0.016971392765587665
BRK-B,COMPASS,2018-10-25,2018-11-01,hold_expired,921.7654086442003,0.019209847335804647
AAPL,COMPASS,2018-11-01,2018-11-02,position_stop,-2480.0466690433436,-0.06633051156964218
JNJ,COMPASS,2018-11-01,2018-11-08,hold_expired,2184.3696706403343,0.031813492516009005
PG,COMPASS,2018-11-01,2018-11-08,hold_expired,696.1855310068291,0.01975673620044996
AAPL,COMPASS,2018-11-05,2018-11-12,hold_expired,-3180.5750446119687,-0.03344639517432233
QCOM,COMPASS,2018-11-08,2018-11-13,position_stop,-3025.2537568899406,-0.06701155071225078
JNJ,COMPASS,2018-11-08,2018-11-15,hold_expired,-532.7053352103068,-0.005505608916685954
WMT,COMPASS,2018-11-14,2018-11-20,position_stop,-6919.865338909639,-0.07258953546726152
JNJ,COMPASS,2018-11-16,2018-11-26,hold_expired,-2409.4440770659703,-0.025479726028437646
LDG,COMPASS,2018-11-12,2018-11-27,hold_expired,2111.6605973157625,0.022508038585209004
JNJ,COMPASS,2018-11-26,2018-12-03,hold_expired,2154.9855707394613,0.03423636542319615
PG,COMPASS,2018-11-26,2018-12-03,hold_expired,1381.1542784848164,0.015009937779125874
LDG,COMPASS,2018-11-28,2018-12-06,hold_expired,4626.297308726335,0.050314465408805034
PG,COMPASS,2018-12-04,2018-12-12,hold_expired,716.0207954392135,0.007716112800001416
JNJ,COMPASS,2018-12-06,2018-12-13,hold_expired,1236.7029121542841,0.013227679806103496
JNJ,COMPASS,2018-12-13,2018-12-14,position_stop,-9523.861436660101,-0.10037887411907236
PG,COMPASS,2018-12-12,2018-12-19,hold_expired,-2271.757259014034,-0.024141118192173645
JNJ,COMPASS,2018-12-14,2018-12-21,hold_expired,-3396.9005774697785,-0.036917241304751026
PG,COMPASS,2018-12-19,2018-12-27,hold_expired,251.36781796165585,0.0028336244369915956
AVGO,COMPASS,2018-12-21,2018-12-31,hold_expired,2415.4038793007726,0.03825889539433994
PG,COMPASS,2018-12-27,2019-01-02,universe_rotation,-511.67448985740793,-0.008041705574902644
AVGO,COMPASS,2018-12-31,2019-01-03,position_stop,-5845.77663766309,-0.09170987824104915
LDG,COMPASS,2019-01-02,2019-01-09,hold_expired,1595.1377352928248,0.025089605734767026
HAR,COMPASS,2019-01-09,2019-01-16,hold_expired,407.6315443389101,0.0045662100456621
AVGO,COMPASS,2019-01-03,2019-01-17,hold_expired,6480.775238879993,0.10551601994596257
TSLA,COMPASS,2019-01-17,2019-01-18,position_stop,-5883.47353985109,-0.12971116114485076
INTC,COMPASS,2019-01-18,2019-01-22,regime_reduce,-1097.117703201448,-0.01870306302429157
DIS,COMPASS,2019-01-16,2019-01-24,hold_expired,-292.53274983359245,-0.003245897318777919
INTC,COMPASS,2019-01-24,2019-01-25,regime_reduce,-2796.544977201517,-0.05466262860887163
PYPL,COMPASS,2019-01-18,2019-01-28,hold_expired,678.3469159268144,0.012949935526427871
DIS,COMPASS,2019-01-24,2019-01-31,hold_expired,694.0744151592964,0.008774243590259684
