date,value,cash,positions,drawdown,leverage,in_protection,risk_on,regime_score,universe_size,overlay_scalar,damped_scalar,bso_scalar,m2_scalar,fomc_scalar,fed_emergency,cash_rate_daily,v_recovery_boost
2000-03-13,101047.07680033575,101069.97278480123,0,0.0,0.6645949226663469,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002265873015873016,0.0
2000-03-14,101069.97278480123,101092.87395720603,0,0.0,0.6520000593071028,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002265873015873016,0.0
2000-03-15,101092.87395720603,101115.70008628604,0,0.0,0.619357171703824,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002257936507936508,0.0
2000-03-16,101115.70008628604,101138.57149463889,0,0.0,0.5213768520559598,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002261904761904762,0.0
2000-03-17,101138.57149463889,101161.52834499402,0,0.0,0.523662613815625,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.000226984126984127,0.0
2000-03-20,101161.52834499402,101184.57069311704,0,0.0,0.5489559548649484,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00022777777777777778,0.0
2000-03-21,101184.57069311704,101207.61828977492,0,0.0,0.5395880451974159,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00022777777777777778,0.0
2000-03-22,101207.61828977492,101230.67113616315,0,0.0,0.5416134204996484,False,True,0.5,40,0.75,0.75,1.0,1.0,0.75,0,0.00022777777777777778,0.0
2000-03-23,101230.67113616315,101253.68906257625,0,0.0,0.5696800973241939,False,True,0.5,40,0.7678571428571428,0.7678571428571428,1.0,1.0,0.7678571428571428,0,0.0002273809523809524,0.0
2000-03-24,101253.68906257625,101276.75240286272,0,0.0,0.5759766238549544,False,True,0.5,40,0.7857142857142857,0.7857142857142857,1.0,1.0,0.7857142857142857,0,0.00022777777777777778,0.0
2000-03-27,101276.75240286272,101299.62005052829,0,0.0,0.5712119267853332,False,True,0.5,40,0.8392857142857143,0.8392857142857143,1.0,1.0,0.8392857142857143,0,0.0002257936507936508,0.0
2000-03-28,101299.62005052829,101322.61345634928,0,0.0,0.5654791580944548,False,True,0.5,40,0.8571428571428572,0.8571428571428572,1.0,1.0,0.8571428571428572,0,0.000226984126984127,0.0
2000-03-29,101322.61345634928,101345.65228869472,0,0.0,0.5650244085621989,False,True,0.5,40,0.875,0.875,1.0,1.0,0.875,0,0.0002273809523809524,0.0
2000-03-30,101345.65228869472,101368.61592657442,0,0.0,0.5435706201572681,False,True,0.5,40,0.8928571428571428,0.8928571428571428,1.0,1.0,0.8928571428571428,0,0.0002265873015873016,0.0
2000-03-31,101368.61592657442,101391.62499336411,0,0.0,0.5517145461876583,False,True,0.5,40,0.9107142857142857,0.9107142857142857,1.0,1.0,0.9107142857142857,0,0.000226984126984127,0.0
2000-04-03,101391.62499336411,101414.51857853126,0,0.0,0.560866228243115,False,True,0.5,40,0.9642857142857143,0.9642857142857143,1.0,1.0,0.9642857142857143,0,0.0002257936507936508,0.0
2000-04-04,101414.51857853126,101437.33684521144,0,0.0,0.5844482139704407,False,True,0.5,40,0.9821428571428572,0.9821428571428572,1.0,1.0,0.9821428571428572,0,0.000225,0.0
2000-04-05,101437.33684521144,101460.28100473595,0,0.0,0.579552694252689,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002261904761904762,0.0
2000-04-06,101460.28100473595,101483.31087804338,0,0.0,0.6182140523840065,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.000226984126984127,0.0
2000-04-07,101483.31087804338,101506.3862499216,0,0.0,0.6236888232519293,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002273809523809524,0.0
2000-04-10,101506.3862499216,101529.34602776385,0,0.0,0.6357802515418411,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002261904761904762,0.0
2000-04-11,101529.34602776385,101552.1901306201,0,0.0,0.6598785659706351,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.000225,0.0
2000-04-12,101552.1901306201,101575.03937339949,0,0.0,0.6149090102602336,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.000225,0.0
2000-04-13,101575.03937339949,101597.81314214789,0,0.0,0.8051662737657992,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002242063492063492,0.0
2000-04-14,101597.81314214789,101620.59201691984,0,0.0,0.5517142750540147,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002242063492063492,0.0
2000-04-17,101620.59201691984,101643.37599886014,0,0.0,0.49282886566525186,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002242063492063492,0.0
2000-04-18,101643.37599886014,101666.16508911386,0,0.0,0.4827257149120427,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002242063492063492,0.0
2000-04-19,101666.16508911386,101688.9592888263,0,0.0,0.48292217967423445,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002242063492063492,0.0
2000-04-20,101688.9592888263,101711.6778936198,0,0.0,0.49425186925818904,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002234126984126984,0.0
2000-04-24,101711.6778936198,101734.3208504842,0,0.0,0.49516284431111607,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00022261904761904764,0.0
2000-04-25,101734.3208504842,101757.0495896266,0,0.0,0.43969158428856675,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002234126984126984,0.0
2000-04-26,101757.0495896266,101779.6218875316,0,0.0,0.43767211334294226,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00022182539682539683,0.0
2000-04-27,101779.6218875316,101802.19919254554,0,0.0,0.4377338195909146,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00022182539682539683,0.0
2000-04-28,101802.19919254554,101825.06428966577,0,0.0,0.4431464175494656,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00022460317460317461,0.0
2000-05-01,101825.06428966577,101847.97492913094,0,0.0,0.4416278701813765,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.000225,0.0
2000-05-02,101847.97492913094,101871.21405039453,0,0.0,0.4345481360789997,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002281746031746032,0.0
2000-05-03,101871.21405039453,101894.41804915045,0,0.0,0.42494889052056184,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00022777777777777778,0.0
2000-05-04,101894.41804915045,101917.58689896877,0,0.0,0.4229108221330864,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002273809523809524,0.0
2000-05-05,101917.58689896877,101941.00367786342,0,0.0,0.4209965529660239,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00022976190476190476,0.0
2000-05-08,101941.00367786342,101964.74945927568,0,0.0,0.42214587686813254,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023293650793650795,0.0
2000-05-09,101964.74945927568,101988.86493176685,0,0.0,0.4215946110215657,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002365079365079365,0.0
2000-05-10,101988.86493176685,102012.98610775864,0,0.0,0.4138121735188883,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002365079365079365,0.0
2000-05-11,102012.98610775864,102037.1129886,0,0.0,0.4128562758311139,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002365079365079365,0.0
2000-05-12,102037.1129886,102061.24557564016,0,0.0,0.4135292590358053,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002365079365079365,0.0
2000-05-15,102061.24557564016,102085.30286924013,0,0.0,0.5028824951922926,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002357142857142857,0.0
2000-05-16,102085.30286924013,102109.68991381445,0,0.0,0.5443324681349071,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023888888888888888,0.0
2000-05-17,102109.68991381445,102133.51550812768,0,0.0,0.5694565595653878,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023333333333333333,0.0
2000-05-18,102133.51550812768,102156.81978249957,0,0.0,0.5659076961032055,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002281746031746032,0.0
2000-05-19,102156.81978249957,102179.96722063283,0,0.0,0.5549557844618096,False,True,0.5,40,0.75,0.75,1.0,1.0,0.75,0,0.0002265873015873016,0.0
2000-05-22,102179.96722063283,102203.11990368163,0,0.0,0.5578256632418102,False,True,0.5,40,0.8035714285714286,0.8035714285714286,1.0,1.0,0.8035714285714286,0,0.0002265873015873016,0.0
2000-05-23,102203.11990368163,102226.80507115136,0,0.0,0.6757879894464506,False,True,0.5,40,0.8214285714285714,0.8214285714285714,1.0,1.0,0.8214285714285714,0,0.00023174603174603176,0.0
2000-05-24,102226.80507115136,102250.13063183227,0,0.0,0.6507863498350923,False,True,0.5,40,0.8392857142857143,0.8392857142857143,1.0,1.0,0.8392857142857143,0,0.0002281746031746032,0.0
2000-05-25,102250.13063183227,102273.1774866731,0,0.0,0.6338853014624902,False,True,0.5,40,0.8571428571428572,0.8571428571428572,1.0,1.0,0.8571428571428572,0,0.00022539682539682537,0.0
2000-05-26,102273.1774866731,102296.10778241912,0,0.0,0.6338366030671154,False,True,0.5,40,0.875,0.875,1.0,1.0,0.875,0,0.0002242063492063492,0.0
2000-05-30,102296.10778241912,102318.8402508152,0,0.0,0.5725477591976804,False,True,0.5,40,0.75,0.75,1.0,1.0,0.75,0,0.0002222222222222222,0.0
2000-05-31,102318.8402508152,102341.09053829832,0,0.0,0.5932367716460764,False,True,0.5,40,0.75,0.75,1.0,1.0,0.75,0,0.00021746031746031747,0.0
2000-06-01,102341.09053829832,102363.71116823079,0,0.0,0.6124725125989807,False,True,0.5,40,0.7678571428571428,0.7678571428571428,1.0,1.0,0.7678571428571428,0,0.00022103174603174604,0.0
2000-06-02,102363.71116823079,102386.86486480455,0,0.0,0.5988656137872088,False,True,0.5,40,0.75,0.75,1.0,1.0,0.75,0,0.0002261904761904762,0.0
2000-06-05,102386.86486480455,102410.10505794053,0,0.0,0.6028853641381635,False,True,0.5,40,0.8035714285714286,0.8035714285714286,1.0,1.0,0.8035714285714286,0,0.000226984126984127,0.0
2000-06-06,102410.10505794053,102433.75691553725,0,0.0,0.6058287756211533,False,True,0.5,40,0.8214285714285714,0.8214285714285714,1.0,1.0,0.8214285714285714,0,0.00023095238095238095,0.0
2000-06-07,102433.75691553725,102457.12969737314,0,0.0,0.610616829286723,False,True,0.5,40,0.8392857142857143,0.8392857142857143,1.0,1.0,0.8392857142857143,0,0.0002281746031746032,0.0
2000-06-08,102457.12969737314,102480.46715469309,0,0.0,0.6549189431638986,False,True,0.5,40,0.8571428571428572,0.8571428571428572,1.0,1.0,0.8571428571428572,0,0.00022777777777777778,0.0
2000-06-09,102480.46715469309,102503.85059461926,0,0.0,0.6897821620339027,False,True,0.5,40,0.875,0.875,1.0,1.0,0.875,0,0.0002281746031746032,0.0
2000-06-12,102503.85059461926,102526.99531326542,0,0.0,0.6819937683711448,False,True,0.5,40,0.9285714285714286,0.9285714285714286,1.0,1.0,0.9285714285714286,0,0.0002257936507936508,0.0
2000-06-13,102526.99531326542,102550.2673137889,0,0.0,0.6772908213400985,False,True,0.5,40,0.9464285714285714,0.9464285714285714,1.0,1.0,0.9464285714285714,0,0.000226984126984127,0.0
2000-06-14,102550.2673137889,102573.30042938399,0,0.0,0.6847312978369476,False,True,0.5,40,0.9642857142857143,0.9642857142857143,1.0,1.0,0.9642857142857143,0,0.00022460317460317461,0.0
2000-06-15,102573.30042938399,35890.30334080185,4,0.0,0.6968247461792174,False,True,0.5,40,0.9821428571428572,0.9821428571428572,1.0,1.0,0.9821428571428572,0,0.000225,0.0
2000-06-16,100647.83926257779,35898.36441686967,4,-0.018771562957865157,0.7062779177688046,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00022460317460317461,0.0
2000-06-19,100683.57091625145,35906.39881271535,4,-0.01842321057450531,0.727780561622896,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002238095238095238,0.0
2000-06-20,100366.37536638738,55106.780144674514,3,-0.021515589863621058,0.735430336217617,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002234126984126984,0.0
2000-06-21,100430.233394704,67152.20765376852,2,-0.020893029918203434,0.7748264422052497,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002242063492063492,0.0
2000-06-22,99847.89504731455,99862.22050127907,0,-0.026570319670524093,0.7555444869749809,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.000225,0.0
2000-06-23,99862.22050127907,27022.514263746587,4,-0.0264306590190237,0.7909256330523686,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002257936507936508,0.0
2000-06-26,100426.04443927485,27028.583606235985,4,-0.020933868571260516,0.7768873949525672,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00022460317460317461,0.0
2000-06-27,100547.41509956338,27034.665037547387,4,-0.01975061074704638,0.9282350008963448,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.000225,0.0
2000-06-28,100654.50234504137,27040.726381097473,4,-0.018706603729336028,0.9278381010179549,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002242063492063492,0.0
2000-06-29,100718.75276244961,27046.821274980197,4,-0.01808021833333841,0.9769457451034496,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00022539682539682537,0.0
2000-06-30,101478.52303491498,82725.25428898982,1,-0.01067312243913518,1.0,False,True,0.5,40,0.5884218117130406,0.5884218117130406,1.0,0.7845624156173875,0.75,0,0.0002265873015873016,0.0
2000-07-03,101361.77296553797,24081.19479582319,4,-0.011811333541715315,0.9996726076491276,False,True,0.5,40,0.8035714285714286,0.8035714285714286,1.0,1.0,0.8035714285714286,0,0.0002281746031746032,0.0
2000-07-05,101909.63647729893,24086.756405097465,4,-0.006470143295642068,0.9211047879866732,False,True,0.5,40,0.75,0.75,1.0,1.0,0.75,0,0.00023095238095238095,0.0
2000-07-06,101467.47446698375,24092.347973548647,4,-0.010780836316771713,0.9180847550821055,False,True,0.5,40,0.5,0.5,1.0,1.0,0.5,0,0.00023214285714285714,0.0
2000-07-07,102540.61380919651,24097.959960953598,4,-0.00031866596912305577,0.8677723975801742,False,True,0.5,40,0.5,0.5,1.0,1.0,0.5,0,0.00023293650793650795,0.0
2000-07-10,103653.36387903363,25671.747234074217,4,0.0,0.8681952045975824,False,True,0.5,40,0.6071428571428572,0.6071428571428572,1.0,1.0,0.6071428571428572,0,0.00023412698412698414,0.0
2000-07-11,104218.55958402282,39004.80563993849,4,0.0,0.9006171708575813,False,True,0.5,40,0.6428571428571428,0.6428571428571428,1.0,1.0,0.6428571428571428,0,0.0002353174603174603,0.0
2000-07-12,103247.84433734605,39014.07702032671,4,-0.009314226281300362,0.9691476598855358,False,True,0.5,40,0.6785714285714286,0.6785714285714286,1.0,1.0,0.6785714285714286,0,0.00023769841269841272,0.0
2000-07-13,101111.07229310175,32220.841454735586,4,-0.029817023986171653,0.9658236237612925,False,True,0.5,40,0.7142857142857143,0.7142857142857143,1.0,1.0,0.7142857142857143,0,0.0002380952380952381,0.0
2000-07-14,99583.90948052752,27679.762948091284,4,-0.04447048704178991,0.9462036979172107,False,True,0.5,40,0.75,0.75,1.0,1.0,0.75,0,0.00023769841269841272,0.0
2000-07-17,100444.02332685766,26513.44201239984,4,-0.03621750552138525,0.967549894969834,False,True,0.5,40,0.8571428571428572,0.8571428571428572,1.0,1.0,0.8571428571428572,0,0.00023730158730158734,0.0
2000-07-18,99770.78475129238,25711.795367760627,4,-0.04267737771931659,0.9825024158764294,False,True,0.5,40,0.8928571428571428,0.8928571428571428,1.0,1.0,0.8928571428571428,0,0.00023730158730158734,0.0
2000-07-19,99671.11073804228,25717.91722380057,4,-0.043633771797760366,0.9674775292694016,False,True,0.5,40,0.9285714285714286,0.9285714285714286,1.0,1.0,0.9285714285714286,0,0.0002380952380952381,0.0
2000-07-20,98870.86461529759,27378.06476992355,4,-0.05131230934365227,0.9239011083364238,False,True,0.5,40,0.9642857142857143,0.9642857142857143,1.0,1.0,0.9642857142857143,0,0.0002380952380952381,0.0
2000-07-21,99053.22971234962,27554.44889654526,4,-0.04956247612987604,0.8895925230041323,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023611111111111112,0.0
2000-07-24,100816.6558587283,27474.933260643706,4,-0.03264201442500113,0.8992498425335019,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023730158730158734,0.0
2000-07-25,100104.55243017286,25437.49643555556,4,-0.03947480343492156,0.9315382874639165,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023888888888888888,0.0
2000-07-26,99142.80111598545,25443.55298232593,4,-0.048703018812548494,0.9215600136810894,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002380952380952381,0.0
2000-07-27,100736.3274929742,26740.90977078234,4,-0.03341278276103192,0.9202537570781073,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002396825396825397,0.0
2000-07-28,100253.05725963715,27237.619379285446,4,-0.03804986693553957,0.8382224198733262,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023888888888888888,0.0
2000-07-31,100542.79326847731,27244.13695249406,4,-0.03526978620906809,0.8414596493729528,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023928571428571429,0.0
2000-08-01,102795.1273975186,23741.587198123503,4,-0.013658144884996408,0.8722506958526671,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024087301587301588,0.0
2000-08-02,104058.34489311135,23747.305905833528,4,-0.0015372951953178677,0.9317216449411978,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024087301587301588,0.0
2000-08-03,103207.4300033375,25186.42085061531,4,-0.009702010704438163,0.9347532865509083,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024007936507936507,0.0
2000-08-04,103105.45324474436,26460.677468752896,4,-0.01068050013089128,0.9972212490804501,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024007936507936507,0.0
2000-08-07,102782.18464827305,26467.040631668002,4,-0.013782333410506813,0.9572262326119894,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024047619047619045,0.0
2000-08-08,102360.93165596861,24596.159774051834,4,-0.017824348517852577,0.9548222001614619,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024126984126984126,0.0
2000-08-09,100549.95445089183,24602.084325235504,4,-0.035201073088841656,0.9488483296879454,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024087301587301588,0.0
2000-08-10,101703.27575445894,24880.768527200114,4,-0.02413470153112233,0.9512685524096118,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024087301587301588,0.0
2000-08-11,102880.02206010884,25537.355958015145,4,-0.012843561926557149,0.9737577430368223,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024246031746031745,0.0
2000-08-14,103034.0234900497,25543.527485705,4,-0.011365884336734902,0.9271476144149833,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024166666666666664,0.0
2000-08-15,101285.62844702195,24315.80046692854,4,-0.02814211929916653,0.9418519694297223,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024206349206349205,0.0
2000-08-16,100458.96344442168,24321.676785374715,4,-0.03607415180757789,0.9547864912418887,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024166666666666664,0.0
2000-08-17,100248.22017196177,24506.538952990104,4,-0.03809627985560566,0.9766314321578176,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024166666666666664,0.0
2000-08-18,100272.67981959142,25252.450126929063,4,-0.03786158415718811,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024166666666666664,0.0
2000-08-21,101604.34804314484,25258.552802376405,4,-0.02508393467835598,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024166666666666664,0.0
2000-08-22,101815.0261877354,24256.225624845392,4,-0.02306243154655811,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024206349206349205,0.0
2000-08-23,102438.71477742927,24262.10679701078,4,-0.017078002360593075,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024246031746031745,0.0
2000-08-24,103606.24382557865,24319.659615402787,4,-0.005875304368897034,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024246031746031745,0.0
2000-08-25,103351.22886974225,24361.362026180148,4,-0.008322228955595135,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024325396825396827,0.0
2000-08-28,103790.32591067831,24367.29769137224,4,-0.0041089962771867165,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024365079365079364,0.0
2000-08-29,103245.37985236495,25194.395293982532,4,-0.00933787355670829,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024325396825396827,0.0
2000-08-30,103200.3041224627,25200.53392839146,4,-0.009770385098627182,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024365079365079364,0.0
2000-08-31,104118.64388396873,25367.29835787233,4,-0.0009587131164822272,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024325396825396827,0.0
2000-09-01,104435.90375876015,25373.428788308815,4,0.0,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024166666666666664,0.0
2000-09-05,104744.71883745369,25379.540562624094,4,0.0,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024087301587301588,0.0
2000-09-06,104614.60337411474,24968.877692075916,4,-0.0012422150231828858,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023928571428571429,0.0
2000-09-07,105521.44849466588,24974.842479524577,4,0.0,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023888888888888888,0.0
2000-09-08,107091.82447905865,24980.759138635796,4,0.0,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023690476190476188,0.0
2000-09-11,107345.97388020804,25518.13469111351,4,0.0,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023611111111111112,0.0
2000-09-12,107241.84746598048,25524.12942751714,4,-0.0009700076347880587,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023492063492063493,0.0
2000-09-13,106273.54143180288,25662.108351890558,4,-0.009990430098495678,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023492063492063493,0.0
2000-09-14,105774.67960748979,25668.187827559635,4,-0.014637663769968001,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023690476190476188,0.0
2000-09-15,102621.05765529744,21212.629042130015,4,-0.044015774920290324,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023690476190476188,0.0
2000-09-18,99172.82221905654,27442.477543403842,4,-0.07613840897537774,1.0,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023690476190476188,0.0
2000-09-19,100025.5221933413,27449.00057675642,4,-0.06819493477264407,0.3,True,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023769841269841272,0.0
2000-09-20,100292.65085654044,31300.654880885264,4,-0.06570645147379917,0.3,True,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023730158730158734,0.0
2000-09-21,98603.82325749112,31553.13367478793,4,-0.08143901728883335,0.3,True,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023730158730158734,0.0
2000-09-22,101561.83520613036,31560.633804578087,4,-0.05388314498438895,0.3,True,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023769841269841272,0.0
2000-09-25,102213.09880297005,35774.0986516456,4,-0.0478161862220001,0.3,True,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023769841269841272,0.0
2000-09-26,102578.04648378113,35782.61629418171,4,-0.04441645293327575,0.3,True,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.0002380952380952381,0.0
2000-09-27,101579.73877304842,34165.05714814837,4,-0.05371636120786802,0.3,True,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023888888888888888,0.0
2000-09-28,103116.83951708551,33501.63329482696,4,-0.03939723317282494,0.3,True,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024087301587301588,0.0
2000-09-29,102841.2204350494,43070.72964746678,4,-0.04196481043793675,0.3,True,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024007936507936507,0.0
2000-10-02,102212.17460071394,52781.644698659984,4,-0.047824795788085364,0.3,True,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00023928571428571429,0.0
2000-10-03,102546.54308957857,52794.337427504186,4,-0.04470992825483479,0.914616557886707,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024047619047619045,0.0
2000-10-04,101971.54074225594,40386.372872061154,4,-0.050066462147426806,0.9075662490167558,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024047619047619045,0.0
2000-10-05,102654.13508708272,32439.57252966428,4,-0.04370763637918221,0.9259922166854382,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024087301587301588,0.0
2000-10-06,100345.88696207062,31350.560625313534,4,-0.06521052131819224,0.8535151958349239,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024047619047619045,0.0
2000-10-09,99442.95533715292,23188.22738036009,4,-0.07362193715690202,0.850144369649756,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024047619047619045,0.0
2000-10-10,97034.8636407547,25005.06856402593,4,-0.09605493216690125,0.8229630385672966,False,True,0.5,40,1.0,1.0,1.0,1.0,1.0,0,0.00024007936507936507,0.0
2000-10-11,96240.13278912866,30543.644754097604,4,-0.1034583849737379,0.8265258486076185,True,True,0.5,40,0.9972929772094463,0.9993232443023616,0.9972929772094463,1.0,1.0,0,0.00024007936507936507,0.0
2000-10-12,93004.42674963838,27498.990514207424,4,-0.13360116464706911,0.7801475296804092,True,True,0.5,40,0.9948320473998519,0.9987080118499629,0.9948320473998519,1.0,1.0,0,0.0002384920634920635,0.0
2000-10-13,96127.73188773527,27505.55971749693,4,-0.1045054750259352,0.3,True,True,0.5,40,0.9923711175902575,0.9980927793975644,0.9923711175902575,1.0,1.0,0,0.00023888888888888888,0.0
2000-10-16,97089.10313848652,40354.76686173038,4,-0.09554965473756473,0.3,True,True,0.5,40,0.9931093965331359,0.9982773491332839,0.9931093965331359,1.0,1.0,0,0.00024047619047619045,0.0
2000-10-17,95985.4506804357,40364.567305111086,4,-0.10583092023972915,0.3,True,True,0.5,40,0.9884336298949066,0.9971084074737266,0.9884336298949066,1.0,1.0,0,0.00024285714285714289,0.0
2000-10-18,96284.33209926072,43197.99315033784,4,-0.10304663864982472,0.3,True,True,0.5,40,0.9857266071043528,0.9964316517760882,0.9857266071043528,1.0,1.0,0,0.00024285714285714289,0.0
2000-10-19,96494.80792761486,45344.81794549276,4,-0.10108591463991426,0.3,True,True,0.5,40,0.9857266071043528,0.9964316517760882,0.9857266071043528,1.0,1.0,0,0.00024365079365079364,0.0
