date,value
2015-09-17,507031.291021533
2015-09-18,507415.6571100063
2015-09-21,510397.16726681433
2015-09-22,505457.8750020176
2015-09-23,506374.71366018336
2015-09-24,506721.3901859958
2015-09-25,502194.6919823463
2015-09-28,494173.04902674595
2015-09-29,491903.51060483773
2015-09-30,501006.6876948201
2015-10-01,504521.7627761768
2015-10-02,509746.2904496014
2015-10-05,514468.07392695686
2015-10-06,511163.2920018266
2015-10-07,510764.5046008349
2015-10-08,508285.0541153134
2015-10-09,510740.02657896426
2015-10-12,514363.48720350425
2015-10-13,514584.45469793427
2015-10-14,513228.4331374677
2015-10-15,520321.91114946053
2015-10-16,523520.28877082316
2015-10-19,525496.0864114072
2015-10-20,518113.2853292669
2015-10-21,515366.7762883212
2015-10-22,522688.0428829782
2015-10-23,529484.9351004628
2015-10-26,531395.1527846053
2015-10-27,531542.5937439658
2015-10-28,532401.5647671515
2015-10-29,534609.063698757
2015-10-30,533063.6472829224
2015-11-02,535403.0923493168
2015-11-03,536096.6394250749
2015-11-04,539759.8247134592
2015-11-05,546296.8013958347
2015-11-06,545820.8504501943
2015-11-09,544032.5283058526
2015-11-10,546365.6365843677
2015-11-11,548626.1473313882
2015-11-12,544341.8410835646
2015-11-13,537630.5172496932
2015-11-16,542122.6249050815
2015-11-17,540745.2907277093
2015-11-18,548013.6373299467
2015-11-19,546696.7623393637
2015-11-20,551043.6184269234
2015-11-23,553214.1296773464
2015-11-24,549866.9283894086
2015-11-25,550726.9740971887
2015-11-27,550774.9427843791
2015-11-30,548214.8993101355
2015-12-01,552657.5588420767
2015-12-02,550685.9075806616
2015-12-03,547533.9855069459
2015-12-04,554039.2345311691
2015-12-07,553470.5354291633
2015-12-08,554388.6101478799
2015-12-09,551621.7560381861
2015-12-10,551608.5256647591
2015-12-11,545766.8669935807
2015-12-14,547933.5844668307
2015-12-15,549818.054113075
2015-12-16,554280.2842951475
2015-12-17,552387.3928612401
2015-12-18,549649.4580142119
2015-12-21,550589.9901469944
2015-12-22,550417.0927667825
2015-12-23,552997.6165491503
2015-12-24,552788.2589890668
2015-12-28,554934.7237269552
2015-12-29,560923.6455658232
2015-12-30,558092.4918058488
2015-12-31,554596.1983813071
2016-01-04,546543.3079474266
2016-01-05,545761.6195430894
2016-01-06,544213.9087439124
2016-01-07,531053.5808465916
2016-01-08,528670.3984437247
2016-01-11,531358.4988598723
2016-01-12,532762.2682232705
2016-01-13,527777.5874575549
2016-01-14,530862.890081754
2016-01-15,524054.5412269987
