date,hydra_value,tlt_blend_value,ief_blend_value
2009-07-09,321301.7216467213,350994.9873485885,343718.35272703925
2009-07-10,318757.0360565257,348490.5524119016,341357.3196876323
2009-07-13,327961.7246501681,357727.87743524596,350405.56644562574
2009-07-14,326663.0785372377,356860.15381679183,349555.6042111401
2009-07-15,335409.96665157727,366205.20206383785,358709.369212473
2009-07-16,337228.601485568,367894.7708960998,360364.35435917793
2009-07-17,336524.5866582778,367315.24279148056,359796.6885814192
2009-07-20,338633.8845026675,370104.63138874253,362528.9813467139
2009-07-21,340570.867240053,371926.94606345205,364313.9951689854
2009-07-22,340795.11160969944,372299.8428790462,364679.2591814824
2009-07-23,346079.4806851275,377708.23246835027,369976.9447607724
2009-07-24,345526.36580645846,377345.5598113715,369621.6956291864
2009-07-27,347779.2657647551,379602.72216097405,371832.6562547401
2009-07-28,346509.6738556381,377749.5875184217,370017.453316744
2009-07-29,346521.4977528008,377137.0077720499,369417.4124293537
2009-07-30,349793.8154483865,380869.5119821501,373073.51622919686
2009-07-31,350865.37872491626,382749.57181820984,374915.09323049005
2009-08-03,355135.30094014545,387518.625517678,379586.5294488604
2009-08-04,355861.4614846312,388457.0785594119,380505.7733501997
2009-08-05,356762.16673271306,389358.44701304176,381388.6917456986
2009-08-06,354701.22805721324,387056.46581397584,379133.8296650885
2009-08-07,357669.28126795834,389620.5205122841,381645.400877821
2009-08-10,357988.6163717583,389576.91706871474,381602.6899505864
2009-08-11,355746.95841572684,387135.6110220417,379211.3548545218
2009-08-12,357805.1233308875,389353.5928125625,381383.9369055648
2009-08-13,360209.3962339986,392173.7837023162,384146.40147302876
2009-08-14,357393.801247426,388906.401356574,380945.89898532006
2009-08-17,350589.90851125284,381479.2117145305,373670.73605343356
2009-08-18,354207.096105572,385394.0087582107,377505.4013455137
2009-08-19,354907.83925629285,386423.997096952,378514.3069132224
2009-08-20,359041.88272504165,390256.50791672437,382268.37029329664
2009-08-21,365266.3956806343,396922.49953460187,388797.9161188298
2009-08-24,363498.6009826571,394887.66457083484,386804.73207286117
2009-08-25,365014.0317706218,396397.22097473434,388283.38945506583
2009-08-26,365395.4225075468,396692.34860672255,388572.4761368252
2009-08-27,365845.1843214154,397416.5316844412,389281.83595350396
2009-08-28,364994.49327435147,396830.4243864319,388707.7256514797
2009-08-31,365011.9538455836,396265.7462535253,388154.60588223155
2009-09-01,358596.5406630126,389887.6236513412,381907.0366983551
2009-09-02,360911.948880719,392714.6270329332,384676.17431316053
2009-09-03,365176.9427358668,397156.8752813108,389027.49444209464
2009-09-04,369690.4625186577,401600.35209851555,393380.01799235237
2009-09-08,371116.3964857706,403357.344356972,395101.04647908657
2009-09-09,373273.0845158501,405484.0254045714,397184.1966167722
2009-09-10,375694.8669586034,408162.7791620928,399808.11912038684
2009-09-11,376193.595052825,408813.60116389306,400445.6194847172
2009-09-14,377231.8562899792,409532.566609527,401149.86846871703
2009-09-15,375118.6685339159,408161.2438123891,399806.6151976664
2009-09-16,379468.32606124587,412985.05098241253,404531.68414100725
2009-09-17,379914.8906274302,413144.0196023441,404687.39884156
2009-09-18,379774.1304530382,412748.1737346532,404299.6555197707
2009-09-21,379624.6307639406,412151.78287870984,403715.4721533579
2009-09-22,381582.1815279832,414741.39127868984,406252.074010538
2009-09-23,379469.0039588909,412119.05159319256,403683.4108426085
2009-09-24,377086.8069654256,409122.84488315665,400748.5333123876
2009-09-25,374820.31057111424,406681.1235636533,398435.3606437214
2009-09-28,379735.4326294916,411641.01868215104,403226.92617806065
2009-09-29,378018.7572527777,410049.1747282351,401681.8866123987
2009-09-30,377507.5950789141,410276.80356670683,401832.56931567925
2009-10-01,371806.8408574813,404373.7370607517,396001.3979497449
2009-10-02,371141.85689759,403633.3393262356,395327.7212068056
2009-10-05,375415.6794926004,408498.8355249507,400091.4589424536
2009-10-06,379750.3810732287,413458.30330375326,404835.4268145149
2009-10-07,380709.998204685,414534.14395927876,405845.5202073051
2009-10-08,382501.9446528633,416816.701740896,408135.6870335678
2009-10-09,383945.31165796064,417990.9557535252,409207.4688340148
2009-10-12,385136.404002058,419627.8178146766,410757.96861700225
2009-10-13,384529.1027495706,419351.77503967076,410478.18920561904
2009-10-14,390298.5805288725,425188.6400076558,416191.5446873493
2009-10-15,391045.54118752485,425671.9989251165,416664.67561223183
2009-10-16,389069.216501549,423729.2910583186,414836.6828659563
2009-10-19,391871.89518926496,427055.3624529385,418004.576563366
2009-10-20,391189.7643545706,425995.9388665906,417037.91882456734
2009-10-21,387767.1983808206,423024.0760727879,414084.4380636839
2009-10-22,391875.9773775544,427182.4455487201,418069.1896336365
2009-10-23,386712.9992962899,421936.6813412558,412935.3354360309
2009-10-26,376250.4837007175,411269.1781286917,402495.40638472757
2009-10-27,374403.7891015814,409349.4071124975,400616.5906202092
2009-10-28,367215.0556630092,401628.2356851413,393244.25172768626
2009-10-29,376727.1153858331,411881.21276056103,403283.19804610545
2009-10-30,366690.8762291492,401604.72288608534,393460.9718179133
2009-11-02,371935.5970998944,407250.49047320476,398876.4759091686
2009-11-03,377317.9594017273,413134.1259872765,404545.778077392
2009-11-04,380326.925050393,416242.99350520584,407590.0175867154
2009-11-05,384860.9579424463,420696.197987661,411950.6476072624
2009-11-06,384862.0273813934,420701.19679812505,411996.6587172602
2009-11-09,391241.6064517922,427558.64379462955,418562.8742639972
2009-11-10,390676.6051493486,426985.22532533086,418025.2240444403
2009-11-11,392325.925152101,429032.8215169034,419999.51661539794
2009-11-12,389340.9202542203,425425.50596568687,416580.6770693081
2009-11-13,392310.9600055289,428832.9909509678,419855.5193485548
2009-11-16,396728.1798670105,434128.4029188835,424924.1972931594
2009-11-17,397268.7544458569,434724.2252524034,425520.645333564
2009-11-18,395924.4180712988,433522.9462578329,424324.5325164612
2009-11-19,391879.5837793303,429273.1869599576,420271.9802982481
2009-11-20,392033.6788358785,429489.003302625,420492.14655134093
2009-11-23,396841.8533442323,434728.6064130348,425511.1047635955
2009-11-24,396270.3670614967,434246.47029038187,425029.0591420521
2009-11-25,398049.591341648,436800.1930224165,427518.0476354209
2009-11-27,393535.6081929997,431720.38919697196,422552.9615474085
2009-11-30,394074.151192183,432548.3892607745,423356.8633179031
2009-12-01,398622.7189403169,437558.93423321465,428308.56729666836
2009-12-02,399033.0353659442,438368.8260650174,429076.5086198266
2009-12-03,395434.17300863954,434756.2407304492,425532.51256133086
2009-12-04,394830.5846092989,432768.0441350531,423624.72448978503
2009-12-07,395121.2874567751,432683.15804037155,423610.7111822356
2009-12-08,390784.87554601626,427611.8315306676,418797.17997662385
2009-12-09,390815.1423899304,427500.97393572476,418695.21929242706
2009-12-10,392126.2037486659,428748.63505377,419882.4249069291
2009-12-11,392963.5918678952,429187.90272491175,420280.70183292317
2009-12-14,395389.1249394662,431947.3151112543,422918.7915791349
2009-12-15,394734.4321179819,431110.92305361625,422099.88171228796
2009-12-16,392714.2484320408,429969.7921318416,420982.6026053528
2009-12-17,387985.5823927733,423793.5720755995,415197.3605993365
2009-12-18,388497.45105417457,424875.2987837838,416159.59964515804
2009-12-21,389565.31125563977,425319.471779011,416594.661077056
2009-12-22,390361.6108985495,426008.0696632636,417269.13337668695
2009-12-23,391132.2562718504,427143.4522297637,418381.2252202733
2009-12-24,391579.1398196036,428257.2568645417,419472.1817720403
2009-12-28,393070.8532397619,429958.5211067545,421138.5470513507
2009-12-29,392431.63047864754,429023.73344238,420222.9351970657
2009-12-30,392272.89858071593,428653.5955899599,419860.3901846406
2009-12-31,388740.20310691465,425278.2507354874,416554.2856233198
2010-01-04,396739.2853141915,434183.57782624895,425276.93287395814
2010-01-05,394773.440778446,432376.4508222004,423506.87645348476
2010-01-06,394716.660474641,433104.42785512295,424219.9200957938
2010-01-07,393156.01467981306,431317.09158590145,422469.2484319911
2010-01-08,394375.2662140479,432727.4103294801,423850.63653664157
2010-01-11,393411.4880153811,432329.6470908924,423461.0328326888
2010-01-12,387173.8088823009,425366.2040726676,416640.4347256404
2010-01-13,389373.6958563018,427911.63200187805,419133.64690102014
2010-01-14,388819.15653871006,427589.2514781367,418817.87954509794
2010-01-15,385562.9752995966,423801.358427122,415247.10144869576
2010-01-19,388541.34791866783,427079.23149442027,418458.8119896057
