date,cols_lab,ok_lab,bad_lab,ok_all,bad_all,reg_a,reg_b,reg_c,reg_d,br_a,br_b,br_c,br_d,agg_a,agg_b,n_a,n_b,n_c,n_d,same_list,added,removed
2008-12-26,271,270,1,552,657,0.351,0.351,0.332,0.353,0.371,0.37,0.18,0.389,0.612,0.612,6,6,6,6,True,0,0
2009-01-05,278,278,0,554,655,0.602,0.602,0.58,0.602,0.418,0.418,0.194,0.418,0.97,0.97,14,14,14,14,True,0,0
2009-01-12,276,276,0,554,655,0.408,0.408,0.396,0.409,0.237,0.237,0.112,0.242,0.694,0.694,6,6,6,6,True,0,0
2009-01-20,267,267,0,554,655,0.3,0.3,0.295,0.302,0.103,0.103,0.054,0.117,0.612,0.612,6,6,6,6,True,0,0
2009-01-27,270,270,0,554,655,0.392,0.392,0.371,0.393,0.392,0.392,0.185,0.398,0.694,0.694,6,6,6,6,True,0,0
2009-02-03,268,268,0,554,655,0.307,0.307,0.284,0.306,0.416,0.416,0.185,0.396,0.746,0.746,7,7,7,7,True,0,0
2009-02-10,267,267,0,555,654,0.337,0.337,0.33,0.338,0.145,0.145,0.074,0.159,0.746,0.746,7,7,7,7,True,0,0
2009-02-18,264,264,0,555,654,0.384,0.384,0.374,0.385,0.204,0.204,0.097,0.208,0.694,0.694,6,6,6,6,True,0,0
2009-02-25,263,263,0,557,652,0.264,0.264,0.259,0.267,0.125,0.125,0.068,0.147,0.612,0.612,6,6,6,6,True,0,0
2009-03-04,257,257,0,557,652,0.261,0.261,0.247,0.263,0.281,0.281,0.139,0.301,0.612,0.612,6,6,6,6,True,0,0
2009-03-11,258,258,0,557,652,0.252,0.252,0.242,0.254,0.213,0.213,0.106,0.229,0.612,0.612,6,6,6,6,True,0,0
2009-03-18,270,270,0,558,651,0.453,0.453,0.433,0.455,0.403,0.403,0.197,0.425,0.694,0.694,6,6,6,6,True,0,0
2009-03-25,269,269,0,558,651,0.555,0.555,0.535,0.558,0.394,0.394,0.195,0.42,0.849,0.849,10,10,10,10,True,0,0
2009-04-01,268,268,0,559,650,0.631,0.631,0.607,0.632,0.449,0.449,0.216,0.464,0.821,0.821,10,10,8,10,True,0,0
2009-04-08,272,272,0,559,650,0.626,0.626,0.599,0.628,0.517,0.517,0.247,0.531,1.001,1.001,15,15,13,15,True,0,0
2009-04-16,276,276,0,559,650,0.681,0.681,0.651,0.683,0.589,0.589,0.284,0.611,1.001,1.001,15,15,15,15,True,0,0
2009-04-23,277,277,0,559,650,0.53,0.53,0.502,0.53,0.517,0.517,0.238,0.513,0.946,0.946,13,13,13,13,True,0,0
2009-04-30,284,284,0,559,650,0.601,0.601,0.573,0.603,0.543,0.543,0.26,0.559,0.946,0.946,13,13,13,13,True,0,0
2009-05-07,285,285,0,559,650,0.634,0.634,0.607,0.635,0.507,0.507,0.241,0.517,1.001,1.001,15,15,13,15,True,0,0
2009-05-14,280,280,0,559,650,0.622,0.622,0.591,0.624,0.598,0.598,0.284,0.611,1.001,1.001,15,15,13,15,True,0,0
2009-05-21,282,282,0,559,650,0.624,0.624,0.604,0.627,0.398,0.398,0.201,0.432,1.001,1.001,15,15,13,15,True,0,0
2009-05-29,286,286,0,559,650,0.926,0.926,0.887,0.924,0.718,0.718,0.325,0.701,1.001,1.001,15,15,15,15,True,0,0
2009-06-05,287,287,0,560,649,0.844,0.844,0.811,0.845,0.631,0.631,0.297,0.638,1.001,1.001,15,15,15,15,True,0,0
2009-06-12,286,286,0,560,649,0.908,0.908,0.873,0.908,0.655,0.655,0.303,0.653,1.001,1.001,15,15,15,15,True,0,0
2009-06-19,284,284,0,560,649,0.804,0.804,0.772,0.806,0.61,0.61,0.293,0.631,1.001,1.001,15,15,15,15,True,0,0
2009-06-26,281,281,0,560,649,0.688,0.688,0.659,0.691,0.569,0.569,0.279,0.599,1.001,1.001,15,15,15,15,True,0,0
2009-07-06,283,283,0,561,648,0.631,0.631,0.6,0.628,0.559,0.559,0.248,0.533,1.001,1.001,15,15,13,15,True,0,0
2009-07-13,285,285,0,561,648,0.667,0.667,0.63,0.666,0.682,0.682,0.312,0.67,1.001,1.001,15,15,15,15,True,0,0
2009-07-20,286,286,0,561,648,0.862,0.862,0.816,0.859,0.837,0.837,0.378,0.814,1.001,1.001,15,15,15,15,True,0,0
2009-07-27,288,288,0,561,648,0.862,0.862,0.818,0.86,0.805,0.805,0.365,0.785,1.001,1.001,15,15,15,15,True,0,0
2009-08-03,289,289,0,561,648,0.951,0.951,0.902,0.95,0.899,0.899,0.414,0.889,1.001,1.001,15,15,15,15,True,0,0
2009-08-10,291,291,0,561,648,0.946,0.946,0.906,0.946,0.755,0.755,0.348,0.749,1.1,1.1,18,18,18,18,True,0,0
2009-08-17,290,290,0,561,648,0.787,0.787,0.753,0.786,0.628,0.628,0.287,0.615,1.1,1.1,18,18,18,18,True,0,0
2009-08-24,293,293,0,561,648,0.83,0.83,0.787,0.828,0.787,0.787,0.359,0.773,1.1,1.1,18,18,18,18,True,0,0
2009-08-31,293,293,0,561,648,0.771,0.771,0.731,0.768,0.718,0.718,0.324,0.696,1.1,1.1,18,18,18,18,True,0,0
2009-09-08,294,294,0,562,647,0.819,0.819,0.771,0.817,0.877,0.877,0.398,0.856,1.001,1.001,15,15,15,15,True,0,0
2009-09-15,294,294,0,562,647,0.904,0.904,0.859,0.903,0.835,0.835,0.387,0.831,1.1,1.1,18,18,18,18,True,0,0
2009-09-22,294,294,0,562,647,0.855,0.855,0.81,0.855,0.837,0.837,0.391,0.839,1.166,1.166,22,22,22,22,True,0,0
2009-09-29,294,294,0,562,647,0.901,0.901,0.862,0.903,0.747,0.747,0.355,0.763,1.1,1.1,18,18,18,18,True,0,0
2009-10-06,293,293,0,562,647,0.828,0.828,0.783,0.827,0.846,0.846,0.39,0.838,1.1,1.1,18,18,18,18,True,0,0
2009-10-13,293,293,0,562,647,0.772,0.772,0.732,0.771,0.732,0.732,0.335,0.718,1.1,1.1,18,18,18,18,True,0,0
2009-10-20,294,294,0,563,646,0.799,0.799,0.761,0.798,0.702,0.702,0.32,0.685,1.001,1.001,15,15,15,15,True,0,0
2009-10-27,294,294,0,563,646,0.732,0.732,0.696,0.729,0.643,0.643,0.287,0.614,1.1,1.1,18,18,18,18,True,0,0
2009-11-03,293,293,0,563,646,0.7,0.7,0.664,0.7,0.679,0.679,0.32,0.686,1.001,1.001,15,15,15,15,True,0,0
2009-11-10,295,295,0,563,646,0.758,0.758,0.717,0.755,0.735,0.735,0.329,0.704,1.001,1.001,15,15,15,15,True,0,0
2009-11-17,296,296,0,563,646,0.786,0.786,0.745,0.784,0.745,0.745,0.339,0.727,1.001,1.001,15,15,15,15,True,0,0
2009-11-24,296,296,0,563,646,0.849,0.849,0.81,0.846,0.708,0.708,0.313,0.67,1.001,1.001,15,15,15,15,True,0,0
2009-12-02,296,296,0,563,646,0.834,0.834,0.792,0.833,0.77,0.77,0.354,0.758,1.1,1.1,18,18,18,18,True,0,0
2009-12-09,297,297,0,563,646,0.711,0.711,0.67,0.708,0.738,0.738,0.331,0.707,1.166,1.166,22,22,18,22,True,0,0
2009-12-16,297,297,0,563,646,0.728,0.728,0.688,0.728,0.744,0.744,0.35,0.747,1.166,1.166,22,22,22,22,True,0,0
2009-12-23,300,300,0,563,646,0.754,0.754,0.712,0.755,0.805,0.805,0.379,0.81,1.166,1.166,22,22,22,22,True,0,0
2009-12-31,299,299,0,563,646,0.737,0.737,0.706,0.739,0.6,0.6,0.287,0.614,1.166,1.166,22,22,22,22,True,0,0
2010-01-08,301,301,0,563,646,0.795,0.795,0.752,0.794,0.798,0.798,0.37,0.79,1.166,1.166,22,22,22,22,True,0,0
2010-01-15,301,301,0,563,646,0.774,0.774,0.74,0.775,0.646,0.646,0.305,0.653,1.166,1.166,22,22,22,22,True,0,0
2010-01-25,300,300,0,563,646,0.676,0.676,0.639,0.676,0.688,0.688,0.321,0.684,1.1,1.1,18,18,18,18,True,0,0
2010-02-01,301,301,0,563,646,0.631,0.631,0.592,0.631,0.731,0.731,0.341,0.727,1.001,1.001,15,15,13,15,True,0,0
2010-02-08,300,300,0,563,646,0.477,0.477,0.457,0.48,0.402,0.402,0.203,0.434,0.846,0.846,10,10,10,10,True,0,0
2010-02-16,303,303,0,563,646,0.554,0.554,0.514,0.554,0.749,0.749,0.351,0.75,0.946,0.946,13,13,13,13,True,0,0
2010-02-23,303,303,0,563,646,0.642,0.642,0.618,0.646,0.479,0.479,0.24,0.512,1.001,1.001,15,15,13,15,True,0,0
2010-03-02,306,306,0,563,646,0.709,0.709,0.672,0.711,0.719,0.719,0.35,0.746,1.1,1.1,18,18,18,18,True,0,0
2010-03-09,306,306,0,563,646,0.824,0.824,0.785,0.825,0.743,0.743,0.355,0.757,1.166,1.166,22,22,22,22,True,0,0
2010-03-16,307,307,0,563,646,0.829,0.829,0.782,0.828,0.872,0.872,0.403,0.858,1.166,1.166,22,22,22,22,True,0,0
2010-03-23,307,307,0,563,646,0.833,0.833,0.788,0.833,0.857,0.857,0.403,0.858,1.166,1.166,22,22,22,22,True,0,0
2010-03-30,307,307,0,563,646,0.799,0.799,0.758,0.799,0.77,0.77,0.365,0.776,1.166,1.166,22,22,22,22,True,0,0
2010-04-07,308,308,0,563,646,0.765,0.765,0.728,0.766,0.705,0.705,0.337,0.718,1.166,1.166,22,22,22,22,True,0,0
2010-04-14,308,308,0,563,646,0.802,0.802,0.756,0.803,0.88,0.88,0.417,0.885,1.166,1.166,22,22,22,22,True,0,0
2010-04-21,309,309,0,564,645,0.808,0.808,0.767,0.809,0.786,0.786,0.376,0.799,1.166,1.166,22,22,22,22,True,0,0
2010-04-28,310,310,0,564,645,0.766,0.766,0.722,0.764,0.81,0.81,0.373,0.793,1.166,1.166,22,22,22,22,True,0,0
2010-05-05,309,309,0,564,645,0.64,0.64,0.608,0.639,0.596,0.596,0.277,0.588,1.001,1.001,15,15,13,15,True,0,0
2010-05-12,310,310,0,564,645,0.536,0.536,0.495,0.537,0.781,0.781,0.372,0.791,0.946,0.946,13,13,10,13,True,0,0
2010-05-19,308,308,0,564,645,0.386,0.386,0.367,0.389,0.399,0.399,0.2,0.424,0.846,0.846,10,10,7,10,True,0,0
2010-05-26,307,307,0,565,644,0.137,0.137,0.123,0.144,0.324,0.324,0.184,0.39,0.612,0.612,6,6,6,6,True,0,0
2010-06-03,307,307,0,565,644,0.447,0.447,0.422,0.451,0.505,0.505,0.257,0.545,0.846,0.846,10,10,10,10,True,0,0
2010-06-10,308,308,0,565,644,0.234,0.234,0.204,0.236,0.58,0.58,0.279,0.592,0.612,0.612,6,6,6,6,True,0,0
2010-06-17,308,308,0,565,644,0.584,0.584,0.556,0.585,0.548,0.548,0.263,0.555,0.974,0.974,14,14,14,14,True,0,0
2010-06-24,307,307,0,565,644,0.27,0.27,0.257,0.273,0.267,0.267,0.14,0.295,0.746,0.746,7,7,7,7,True,0,0
2010-07-01,307,307,0,565,644,0.291,0.291,0.279,0.293,0.248,0.248,0.129,0.271,0.612,0.612,6,6,6,6,True,0,0
2010-07-09,307,307,0,565,644,0.373,0.373,0.345,0.375,0.54,0.54,0.262,0.555,0.746,0.746,7,7,7,7,True,0,0
2010-07-16,309,309,0,566,643,0.299,0.299,0.286,0.301,0.267,0.267,0.132,0.28,0.612,0.612,6,6,6,6,True,0,0
2010-07-23,309,309,0,567,642,0.438,0.438,0.403,0.44,0.689,0.689,0.335,0.708,0.846,0.846,10,10,10,10,True,0,0
2010-07-30,310,310,0,567,642,0.576,0.576,0.546,0.579,0.586,0.586,0.295,0.623,0.946,0.946,13,13,13,13,True,0,0
2010-08-06,310,310,0,567,642,0.703,0.703,0.675,0.706,0.563,0.563,0.279,0.589,1.001,1.001,15,15,15,15,True,0,0
2010-08-13,310,310,0,567,642,0.483,0.483,0.461,0.483,0.413,0.413,0.198,0.416,0.846,0.846,10,10,10,10,True,0,0
2010-08-20,310,310,0,567,642,0.395,0.395,0.375,0.398,0.419,0.419,0.21,0.442,0.93,0.93,11,11,9,11,True,0,0
2010-08-27,310,310,0,568,641,0.384,0.384,0.354,0.385,0.586,0.586,0.281,0.592,0.846,0.846,10,10,7,10,True,0,0
2010-09-03,311,311,0,570,639,0.443,0.443,0.406,0.444,0.714,0.714,0.341,0.717,0.846,0.846,10,10,10,10,True,0,0
2010-09-13,310,310,0,570,639,0.738,0.738,0.7,0.74,0.742,0.742,0.361,0.759,1.001,1.001,15,15,15,15,True,0,0
2010-09-20,310,310,0,570,639,0.831,0.831,0.789,0.832,0.811,0.811,0.386,0.814,1.001,1.001,15,15,15,15,True,0,0
2010-09-27,310,310,0,570,639,0.871,0.871,0.841,0.873,0.594,0.594,0.292,0.613,1.001,1.001,15,15,15,15,True,0,0
2010-10-04,310,310,0,570,639,0.777,0.777,0.748,0.778,0.56,0.56,0.275,0.578,1.166,1.166,22,22,22,22,True,0,0
2010-10-11,310,310,0,570,639,0.806,0.806,0.769,0.807,0.715,0.715,0.344,0.724,1.166,1.166,22,22,22,22,True,0,0
2010-10-18,312,312,0,570,639,0.795,0.795,0.754,0.795,0.788,0.788,0.377,0.79,1.166,1.166,22,22,22,22,True,0,0
2010-10-25,312,312,0,572,637,0.784,0.784,0.745,0.786,0.757,0.757,0.371,0.775,1.166,1.166,22,22,22,22,True,0,0
2010-11-01,312,312,0,572,637,0.754,0.754,0.718,0.755,0.686,0.686,0.333,0.698,1.166,1.166,22,22,22,22,True,0,0
2010-11-08,312,312,0,572,637,0.837,0.837,0.8,0.837,0.713,0.713,0.34,0.713,1.166,1.166,22,22,22,22,True,0,0
2010-11-15,312,312,0,573,636,0.798,0.798,0.764,0.8,0.664,0.664,0.325,0.681,1.166,1.166,22,22,22,22,True,0,0
2010-11-22,311,311,0,573,636,0.783,0.783,0.75,0.785,0.656,0.656,0.323,0.676,1.166,1.166,22,22,22,22,True,0,0
2010-11-30,311,311,0,574,635,0.703,0.703,0.676,0.705,0.538,0.538,0.267,0.559,1.1,1.1,18,18,18,18,True,0,0
2010-12-07,310,310,0,574,635,0.751,0.751,0.715,0.753,0.713,0.713,0.353,0.737,1.1,1.1,18,18,18,18,True,0,0
2010-12-14,310,310,0,574,635,0.833,0.833,0.793,0.832,0.768,0.768,0.363,0.759,1.1,1.1,18,18,18,18,True,0,0
2010-12-21,311,311,0,574,635,0.857,0.857,0.814,0.857,0.834,0.834,0.401,0.838,1.166,1.166,22,22,22,22,True,0,0
2010-12-29,312,312,0,574,635,0.819,0.819,0.779,0.819,0.777,0.777,0.373,0.779,1.166,1.166,22,22,22,22,True,0,0
2011-01-05,312,312,0,574,635,0.818,0.818,0.775,0.817,0.821,0.821,0.386,0.807,1.166,1.166,22,22,22,22,True,0,0
2011-01-12,311,311,0,574,635,0.829,0.829,0.783,0.827,0.865,0.865,0.402,0.842,1.166,1.166,22,22,22,22,True,0,0
2011-01-20,311,311,0,574,635,0.773,0.773,0.73,0.768,0.775,0.775,0.347,0.728,1.166,1.166,22,22,22,22,True,0,0
2011-01-27,312,312,0,574,635,0.805,0.805,0.763,0.805,0.814,0.814,0.385,0.806,1.166,1.166,22,22,22,22,True,0,0
2011-02-03,312,312,0,574,635,0.785,0.785,0.744,0.784,0.788,0.788,0.372,0.779,1.166,1.166,22,22,22,22,True,0,0
2011-02-10,312,312,0,575,634,0.814,0.814,0.773,0.815,0.788,0.788,0.38,0.795,1.166,1.166,22,22,22,22,True,0,0
2011-02-17,313,313,0,575,634,0.848,0.848,0.804,0.846,0.829,0.829,0.389,0.813,1.166,1.166,22,22,22,22,True,0,0
2011-02-25,313,313,0,576,633,0.814,0.814,0.77,0.814,0.84,0.84,0.401,0.835,1.166,1.166,22,22,22,22,True,0,0
2011-03-04,313,313,0,576,633,0.743,0.743,0.711,0.744,0.629,0.629,0.308,0.642,1.166,1.166,22,22,22,22,True,0,0
2011-03-11,313,313,0,576,633,0.676,0.676,0.634,0.674,0.786,0.786,0.37,0.77,1.1,1.1,18,18,18,18,True,0,0
2011-03-18,312,312,0,576,633,0.563,0.563,0.529,0.564,0.666,0.666,0.326,0.676,0.946,0.946,13,13,13,13,True,0,0
2011-03-25,312,312,0,576,633,0.645,0.645,0.608,0.647,0.729,0.729,0.361,0.751,1.001,1.001,15,15,13,15,True,0,0
2011-04-01,314,314,0,577,632,0.723,0.723,0.68,0.722,0.819,0.819,0.391,0.813,1.1,1.1,18,18,18,18,True,0,0
2011-04-08,315,315,0,577,632,0.738,0.738,0.705,0.738,0.637,0.637,0.305,0.635,1.166,1.166,22,22,22,22,True,0,0
2011-04-15,315,315,0,578,631,0.747,0.747,0.706,0.746,0.78,0.78,0.376,0.779,1.166,1.166,22,22,22,22,True,0,0
2011-04-25,314,314,0,578,631,0.749,0.749,0.714,0.75,0.677,0.677,0.327,0.681,1.166,1.166,22,22,22,22,True,0,0
2011-05-02,316,316,0,579,630,0.754,0.754,0.715,0.752,0.736,0.736,0.344,0.712,1.166,1.166,22,22,22,22,True,0,0
2011-05-09,315,315,0,579,630,0.737,0.737,0.697,0.737,0.778,0.778,0.377,0.78,1.166,1.166,22,22,22,22,True,0,0
2011-05-16,315,315,0,579,630,0.704,0.704,0.671,0.703,0.632,0.632,0.297,0.618,1.166,1.166,22,22,18,22,True,0,0
2011-05-23,315,315,0,580,629,0.63,0.63,0.603,0.629,0.509,0.509,0.243,0.504,1.1,1.1,18,18,15,18,True,0,0
2011-05-31,315,315,0,580,629,0.696,0.696,0.654,0.695,0.805,0.805,0.381,0.789,1.166,1.166,22,22,18,22,True,0,0
2011-06-07,316,316,0,580,629,0.539,0.539,0.511,0.539,0.533,0.533,0.262,0.542,1.04,1.04,15,15,15,15,True,0,0
2011-06-14,316,316,0,580,629,0.578,0.578,0.545,0.578,0.632,0.632,0.305,0.632,1.04,1.04,15,15,15,15,True,0,0
2011-06-21,316,316,0,580,629,0.582,0.582,0.548,0.582,0.65,0.65,0.316,0.655,1.04,1.04,15,15,15,15,True,0,0
2011-06-28,316,316,0,580,629,0.568,0.568,0.533,0.567,0.675,0.675,0.323,0.669,1.04,1.04,15,15,15,15,True,0,0
2011-07-06,317,317,0,580,629,0.711,0.711,0.673,0.709,0.711,0.711,0.337,0.698,1.1,1.1,18,18,18,18,True,0,0
2011-07-13,317,317,0,580,629,0.685,0.685,0.652,0.685,0.628,0.628,0.306,0.634,1.1,1.1,18,18,18,18,True,0,0
2011-07-20,318,318,0,580,629,0.657,0.657,0.628,0.657,0.569,0.569,0.274,0.568,1.1,1.1,18,18,18,18,True,0,0
2011-07-27,318,317,1,580,629,0.562,0.562,0.544,0.562,0.347,0.348,0.168,0.348,1.04,1.04,15,15,15,15,True,0,0
2011-08-03,319,318,1,580,629,0.265,0.265,0.244,0.265,0.41,0.411,0.201,0.417,0.82,0.82,9,9,9,9,True,0,0
2011-08-10,316,315,1,580,629,0.035,0.035,0.032,0.035,0.062,0.062,0.033,0.067,0.612,0.612,6,6,6,6,True,0,0
2011-08-17,317,316,1,580,629,0.09,0.09,0.074,0.089,0.295,0.295,0.134,0.276,0.612,0.612,6,6,6,6,True,0,0
2011-08-24,317,316,1,580,629,0.123,0.123,0.1,0.121,0.424,0.425,0.195,0.402,0.612,0.612,6,6,6,6,True,0,0
2011-08-31,317,316,1,580,629,0.295,0.295,0.269,0.292,0.465,0.466,0.212,0.438,0.746,0.746,7,7,7,7,True,0,0
2011-09-08,317,316,1,581,628,0.31,0.31,0.297,0.309,0.235,0.234,0.108,0.223,0.612,0.612,6,6,6,6,True,0,0
2011-09-15,317,316,1,581,628,0.433,0.433,0.404,0.429,0.532,0.532,0.24,0.497,0.901,0.901,11,11,11,11,True,0,0
2011-09-22,312,311,1,582,627,0.271,0.271,0.263,0.27,0.147,0.147,0.066,0.136,0.612,0.612,6,6,6,6,True,0,0
2011-09-29,316,315,1,583,626,0.292,0.292,0.269,0.288,0.42,0.421,0.185,0.381,0.612,0.612,6,6,6,6,True,0,0
2011-10-06,315,314,1,583,626,0.357,0.357,0.328,0.353,0.523,0.523,0.235,0.484,0.612,0.612,6,6,6,6,True,0,0
2011-10-13,316,315,1,583,626,0.327,0.327,0.303,0.325,0.452,0.453,0.211,0.434,0.746,0.746,7,7,7,7,True,0,0
2011-10-20,317,316,1,583,626,0.509,0.509,0.476,0.504,0.595,0.595,0.263,0.541,0.948,0.948,14,14,10,14,True,0,0
2011-10-27,320,319,1,583,626,0.851,0.851,0.808,0.847,0.811,0.811,0.376,0.772,1.001,1.001,15,15,15,15,True,0,0
2011-11-03,319,318,1,583,626,0.63,0.63,0.59,0.626,0.746,0.746,0.345,0.711,1.001,1.001,15,15,13,15,True,0,0
2011-11-10,319,317,2,584,625,0.499,0.5,0.464,0.496,0.661,0.663,0.305,0.626,0.846,0.946,10,13,10,10,False,3,0
2011-11-17,319,317,2,584,625,0.405,0.405,0.387,0.405,0.355,0.358,0.177,0.365,0.846,0.846,10,10,10,10,True,0,0
2011-11-25,317,315,2,585,624,0.263,0.263,0.247,0.261,0.298,0.3,0.139,0.286,0.746,0.746,7,7,6,7,True,0,0
2011-12-02,321,319,2,585,624,0.476,0.477,0.447,0.477,0.567,0.571,0.277,0.569,0.846,0.846,10,10,10,10,True,0,0
2011-12-09,321,319,2,585,624,0.664,0.665,0.625,0.661,0.737,0.739,0.343,0.703,1.001,1.001,15,15,15,15,True,0,0
2011-12-16,319,317,2,585,624,0.505,0.505,0.479,0.505,0.512,0.514,0.253,0.521,0.946,0.946,13,13,10,13,True,0,0
2011-12-23,324,322,2,586,623,0.822,0.822,0.784,0.818,0.7,0.702,0.324,0.666,1.001,1.001,15,15,15,15,True,0,0
2012-01-03,324,322,2,586,623,0.773,0.774,0.736,0.77,0.692,0.695,0.324,0.665,1.001,1.001,15,15,15,15,True,0,0
2012-01-10,326,323,3,587,622,0.802,0.803,0.763,0.801,0.761,0.765,0.365,0.747,1.001,1.001,15,15,15,15,True,0,0
2012-01-18,326,323,3,588,621,0.869,0.869,0.829,0.869,0.788,0.791,0.387,0.792,1.1,1.1,18,18,18,18,True,0,0
2012-01-25,326,323,3,588,621,0.799,0.799,0.757,0.799,0.81,0.814,0.397,0.813,1.166,1.166,22,22,22,22,True,0,0
2012-02-01,326,323,3,588,621,0.796,0.797,0.755,0.798,0.829,0.832,0.412,0.844,1.166,1.166,22,22,22,22,True,0,0
2012-02-08,326,323,3,588,621,0.81,0.81,0.771,0.811,0.761,0.764,0.378,0.774,1.166,1.166,22,22,22,22,True,0,0
2012-02-15,326,323,3,588,621,0.781,0.781,0.749,0.783,0.65,0.652,0.327,0.669,1.166,1.166,22,22,22,22,True,0,0
2012-02-23,326,323,3,588,621,0.834,0.834,0.794,0.836,0.796,0.798,0.397,0.813,1.166,1.166,22,22,22,22,True,0,0
2012-03-01,326,323,3,588,621,0.813,0.813,0.772,0.812,0.803,0.805,0.391,0.798,1.166,1.166,22,22,22,22,True,0,0
2012-03-08,326,323,3,588,621,0.782,0.782,0.739,0.781,0.832,0.834,0.401,0.82,1.166,1.166,22,22,22,22,True,0,0
2012-03-15,328,325,3,588,621,0.846,0.846,0.803,0.846,0.83,0.834,0.407,0.83,1.166,1.166,22,22,22,22,True,0,0
2012-03-22,327,324,3,588,621,0.773,0.773,0.74,0.772,0.63,0.633,0.306,0.626,1.166,1.166,22,22,22,22,True,0,0
2012-03-29,328,325,3,588,621,0.785,0.785,0.75,0.786,0.69,0.693,0.345,0.703,1.166,1.166,22,22,22,22,True,0,0
