symbol,entry_date,exit_date,exit_reason,entry_price,exit_price,shares,pnl,return,sector
GNW,2013-02-12,2013-02-20,hold_expired,9.140000343322754,8.680000305175781,4213.837993903705,-1942.5794759347707,-0.05043763904054525,Financials
BLK,2013-02-12,2013-02-20,hold_expired,172.9183807373047,173.10658264160156,200.62678078448369,37.55771541580704,0.001082602690926592,Financials
RHI,2013-02-13,2013-02-21,hold_expired,25.34383773803711,25.111541748046875,1340.7719463272167,-312.7967185695414,-0.009205235308151214,Industrials
EFA,2013-02-19,2013-02-21,EFA_LIQUIDATED_FOR_CAPITAL,40.129310607910156,39.13829803466797,1450.0,-1438.418231201172,-0.024695479643919938,International Equity
R,2013-02-14,2013-02-22,hold_expired,40.370582580566406,38.97273254394531,873.1717073610554,-1221.4362748185154,-0.03465023160935191,Industrials
EFA,2013-02-21,2013-02-22,EFA_LIQUIDATED_FOR_CAPITAL,39.13829803466797,39.70167922973633,1593.0,895.8732437438965,0.014394626832503699,International Equity
THC,2013-02-19,2013-02-25,position_stop,40.70000076293945,37.630001068115234,1112.6690232919227,-3417.006230969856,-0.07545453654194044,Healthcare
EFA,2013-02-22,2013-02-25,EFA_LIQUIDATED_FOR_CAPITAL,39.70167922973633,38.75139617919922,1648.0,-1567.7144672851562,-0.023935588342201775,International Equity
EFA,2013-02-25,2013-02-26,EFA_LIQUIDATED_FOR_CAPITAL,38.75139617919922,39.06362533569336,888.0,276.3714909667969,0.008057236313506966,International Equity
ROK,2013-02-20,2013-02-27,hold_expired,69.20347595214844,69.84486389160156,609.2356108469728,390.14713747175887,0.009253696156764276,Industrials
GNW,2013-02-20,2013-02-27,hold_expired,8.680000305175781,8.539999961853027,2914.3420026536446,-410.9232229340861,-0.016244278613524597,Financials
LOW,2013-02-25,2013-02-27,R_PROFIT,28.429906845092773,29.896587371826172,486.0,712.3207359924317,0.05155417971362036,Unknown
TSN,2013-02-21,2013-02-28,hold_expired,17.74064826965332,17.22565269470215,2618.85144550437,-1351.315757334735,-0.02908549716493845,Consumer
HP,2013-02-22,2013-03-01,hold_expired,36.500247955322266,36.8121223449707,982.2845516031514,305.3671104407188,0.008517048706873443,Energy
DBC,2013-01-02,2013-03-01,CATALYST_TREND_OFF,23.45706496575417,22.77608871459961,4291.0,-2926.360093704223,-0.02903075266017907,Catalyst
THC,2013-02-25,2013-03-04,hold_expired,37.630001068115234,39.150001525878906,1027.638911596396,1560.983977130687,0.04036673969299342,Healthcare
BAC,2013-02-25,2013-03-05,R_PROFIT,8.663202285766602,9.079780578613281,1595.0,662.8473770904541,0.047970517037269594,Unknown
DXC,2013-02-27,2013-03-06,hold_expired,15.662747383117676,16.043102264404297,1451.4171562423003,550.602183003663,0.024220200454456307,Technology
STT,2013-02-27,2013-03-06,hold_expired,40.66868209838867,41.8751220703125,654.5686236766624,789.0431833470146,0.029640497545692257,Financials
